"level" "taxa" "taxashort" "hex" "R" "G" "B" "taxaSilva" "taxaSilvaCorrected"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum" "Ochrobactrum" "#D36A46" "0.827586206896552" "0.413793103448276" "0.275862068965517" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Brucellaceae.Ochrobactrum" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Brucellaceae.Ochrobactrum"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__" "" "#95E595" "0.586206896551724" "0.896551724137931" "0.586206896551724" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia" "Devosia" "#121200" "0.0689655172413793" "0.0689655172413793" "0" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Devosia" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Devosia"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium" "Hyphomicrobium" "#7BA79E" "0.482758620689655" "0.655172413793103" "0.620689655172414" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Hyphomicrobium" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Hyphomicrobium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Parvibaculum" "Parvibaculum" "#9E588D" "0.620689655172414" "0.344827586206897" "0.551724137931034" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Parvibaculum" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Parvibaculum"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium" "Pedomicrobium" "#8D6172" "0.551724137931034" "0.379310344827586" "0.448275862068966" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Pedomicrobium" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Pedomicrobium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes" "Rhodoplanes" "#FF9584" "1" "0.586206896551724" "0.517241379310345" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Rhodoplanes" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Rhodoplanes"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__" "" "#46353E" "0.275862068965517" "0.206896551724138" "0.241379310344828" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylobacteriaceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylobacteriaceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium" "Methylobacterium" "#4F849E" "0.310344827586207" "0.517241379310345" "0.620689655172414" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylobacteriaceae.Methylobacterium" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylobacteriaceae.Methylobacterium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;Other" "Methylocystaceae;Other" "#090095" "0.0344827586206897" "0" "0.586206896551724" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae.Other" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__" "" "#2C3E00" "0.172413793103448" "0.241379310344828" "0" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;Other" "Phyllobacteriaceae;Other" "#8D1258" "0.551724137931034" "0.0689655172413793" "0.344827586206897" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae.Other" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__" "" "#356A23" "0.206896551724138" "0.413793103448276" "0.137931034482759" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium" "Mesorhizobium" "#CAB9B0" "0.793103448275862" "0.724137931034483" "0.689655172413793" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae.Mesorhizobium" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae.Mesorhizobium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Phyllobacterium" "Phyllobacterium" "#6A4FF6" "0.413793103448276" "0.310344827586207" "0.96551724137931" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae.Phyllobacterium" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae.Phyllobacterium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;Other" "Rhizobiaceae;Other" "#95FFE5" "0.586206896551724" "1" "0.896551724137931" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Other" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__" "" "#4F2323" "0.310344827586207" "0.137931034482759" "0.137931034482759" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium" "Agrobacterium" "#090046" "0.0344827586206897" "0" "0.275862068965517" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Agrobacterium" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Agrobacterium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;g__Afifella" "Afifella" "#352300" "0.206896551724138" "0.137931034482759" "0" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhodobiaceae.Afifella" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhodobiaceae.Afifella"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;Other" "Xanthobacteraceae;Other" "#615846" "0.379310344827586" "0.344827586206897" "0.275862068965517" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae.Other" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__" "" "#00F6FF" "0" "0.96551724137931" "1" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Labrys" "Labrys" "#00DC6A" "0" "0.862068965517241" "0.413793103448276" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae.Labrys" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae.Labrys"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter" "Xanthobacter" "#DC72DC" "0.862068965517241" "0.448275862068966" "0.862068965517241" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae.Xanthobacter" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae.Xanthobacter"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__" "" "#72E5FF" "0.448275862068966" "0.896551724137931" "1" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Hyphomonadaceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Hyphomonadaceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other" "Rhodobacteraceae;Other" "#612358" "0.379310344827586" "0.137931034482759" "0.344827586206897" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Other" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__" "" "#844623" "0.517241379310345" "0.275862068965517" "0.137931034482759" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus" "Amaricoccus" "#C12300" "0.758620689655172" "0.137931034482759" "0" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Amaricoccus" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Amaricoccus"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus" "Paracoccus" "#7261B9" "0.448275862068966" "0.379310344827586" "0.724137931034483" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Paracoccus" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Paracoccus"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter" "Rhodobacter" "#A74F6A" "0.655172413793103" "0.310344827586207" "0.413793103448276" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Rhodobacter" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Rhodobacter"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium" "Rubellimicrobium" "#B96A72" "0.724137931034483" "0.413793103448276" "0.448275862068966" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Rubellimicrobium" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Rubellimicrobium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__" "" "#583E7B" "0.344827586206897" "0.241379310344828" "0.482758620689655" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;Other" "Acetobacteraceae;Other" "#4F2C95" "0.310344827586207" "0.172413793103448" "0.586206896551724" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Other" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__" "" "#586161" "0.344827586206897" "0.379310344827586" "0.379310344827586" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconobacter" "Gluconobacter" "#CA5858" "0.793103448275862" "0.344827586206897" "0.344827586206897" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Gluconobacter" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Gluconobacter"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseococcus" "Roseococcus" "#614F00" "0.379310344827586" "0.310344827586207" "0" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Roseococcus" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Roseococcus"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__" "" "#23354F" "0.137931034482759" "0.206896551724138" "0.310344827586207" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Azospirillum" "Azospirillum" "#4FC1E5" "0.310344827586207" "0.758620689655172" "0.896551724137931" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Inquilinus" "Inquilinus" "#EDE5FF" "0.931034482758621" "0.896551724137931" "1" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Inquilinus" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Inquilinus"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella" "Skermanella" "#DC8DB9" "0.862068965517241" "0.551724137931034" "0.724137931034483" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Skermanella" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Skermanella"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__" "" "#95958D" "0.586206896551724" "0.586206896551724" "0.551724137931034" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.." "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__" "" "#FFC135" "1" "0.758620689655172" "0.206896551724138" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.Rickettsiaceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.Rickettsiaceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia" "Rickettsia" "#D3094F" "0.827586206896552" "0.0344827586206897" "0.310344827586207" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.Rickettsiaceae.Rickettsia" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.Rickettsiaceae.Rickettsia"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;Other" "mitochondria;Other" "#841A00" "0.517241379310345" "0.103448275862069" "0" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria.Other" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__" "" "#84DC3E" "0.517241379310345" "0.862068965517241" "0.241379310344828" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria." "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Pyropia" "Pyropia" "#233ECA" "0.137931034482759" "0.241379310344828" "0.793103448275862" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria.Pyropia" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria.Pyropia"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Vermamoeba" "Vermamoeba" "#95CAE5" "0.586206896551724" "0.793103448275862" "0.896551724137931" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria.Vermamoeba" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria.Vermamoeba"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__;g__" "" "#359561" "0.206896551724138" "0.586206896551724" "0.379310344827586" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.." "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;Other" "Erythrobacteraceae;Other" "#B93EDC" "0.724137931034483" "0.241379310344828" "0.862068965517241" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Other" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__" "" "#2C9E84" "0.172413793103448" "0.620689655172414" "0.517241379310345" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Citromicrobium" "Citromicrobium" "#84356A" "0.517241379310345" "0.206896551724138" "0.413793103448276" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Citromicrobium" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Citromicrobium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter" "Erythrobacter" "#B000FF" "0.689655172413793" "0" "1" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Erythrobacter" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Erythrobacter"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Lutibacterium" "Lutibacterium" "#611235" "0.379310344827586" "0.0689655172413793" "0.206896551724138" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Lutibacterium" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Lutibacterium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;Other" "Sphingomonadaceae;Other" "#58E561" "0.344827586206897" "0.896551724137931" "0.379310344827586" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Other" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__" "" "#DCD395" "0.862068965517241" "0.827586206896552" "0.586206896551724" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae." "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae."
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter" "Kaistobacter" "#DC953E" "0.862068965517241" "0.586206896551724" "0.241379310344828" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Kaistobacter" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Kaistobacter"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium" "Novosphingobium" "#D37BF6" "0.827586206896552" "0.482758620689655" "0.96551724137931" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Novosphingobium" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Novosphingobium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium" "Sphingobium" "#585823" "0.344827586206897" "0.344827586206897" "0.137931034482759" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingobium" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingobium"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas" "Sphingomonas" "#E5DC84" "0.896551724137931" "0.862068965517241" "0.517241379310345" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingomonas" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingomonas"
"6" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis" "Sphingopyxis" "#12001A" "0.0689655172413793" "0" "0.103448275862069" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingopyxis" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingopyxis"
"6" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other" "Betaproteobacteria;Other;Other;Other" "#8472B9" "0.517241379310345" "0.448275862068966" "0.724137931034483" "Bacteria.Proteobacteria.Betaproteobacteria.Other.Other.Other" "Bacteria.Proteobacteria.Betaproteobacteria.Other.Other.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__" "" "#9E462C" "0.620689655172414" "0.275862068965517" "0.172413793103448" "Bacteria.Proteobacteria.Betaproteobacteria..." "Bacteria.Proteobacteria.Betaproteobacteria..."
"6" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__ASSO-13;f__;g__" "" "#2C4F00" "0.172413793103448" "0.310344827586207" "0" "Bacteria.Proteobacteria.Betaproteobacteria.ASSO-13.." "Bacteria.Proteobacteria.Betaproteobacteria.ASSO-13.."
"6" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other;Other" "Burkholderiales;Other;Other" "#B9DC72" "0.724137931034483" "0.862068965517241" "0.448275862068966" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Other.Other" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Other.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__" "" "#8D6135" "0.551724137931034" "0.379310344827586" "0.206896551724138" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.." "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.."
"6" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;Other" "Alcaligenaceae;Other" "#B9ED23" "0.724137931034483" "0.931034482758621" "0.137931034482759" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Other" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Other"
"6" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__" "" "#95C19E" "0.586206896551724" "0.758620689655172" "0.620689655172414" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae." "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae."
"6" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter" "Achromobacter" "#003572" "0" "0.206896551724138" "0.448275862068966" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Achromobacter" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Achromobacter"
"6" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" "Sutterella" "#B0848D" "0.689655172413793" "0.517241379310345" "0.551724137931034" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Sutterella" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Sutterella"
"6" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia" "Burkholderia" "#6A8D46" "0.413793103448276" "0.551724137931034" "0.275862068965517" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Burkholderiaceae.Burkholderia" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Burkholderiaceae.Burkholderia"
