r11	r22	rs1	rs2	passage	species	df	mutuallyInvasible	lowAbundance	1:1000	1000:1	doseDependence	uniqueRatio	sharedRatio
0.35	0.5	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989448496130636	0.780202372832557	1.26819467689954	1.42857142857143	1.9
0.5	0.5	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989443268720675	0.776632494433968	1.27401734515604	1	1.9
0.65	0.5	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989438004354221	0.773190834297991	1.27968149706866	0.769230769230769	1.9
0.8	0.5	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989432695372167	0.769858952656804	1.28521294966774	0.625	1.9
0.95	0.5	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989427342008235	0.766621420406663	1.29063357176138	0.526315789473684	1.9
0.05	0.65	0.5	0.95	2	2	alldata	TRUE	FALSE	0.991078756356453	0.790277220232227	1.25408999650176	13	1.9
0.2	0.65	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989456355441613	0.786369783414638	1.25825836179147	3.25	1.9
0.35	0.65	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989451202804649	0.782677923487102	1.2641869319583	1.85714285714286	1.9
0.5	0.65	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989446002564833	0.779146380301169	1.26991028589824	1.3	1.9
0.65	0.65	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989440765685574	0.775741082460906	1.27547810481655	1	1.9
0.8	0.65	0.5	0.95	2	2	alldata	TRUE	FALSE	0.98943548445768	0.772443886585817	1.28091567768238	0.8125	1.9
0.95	0.65	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989430159139289	0.769239448728518	1.28624469373578	0.684210526315789	1.9
0.05	0.8	0.5	0.95	2	2	alldata	TRUE	FALSE	0.991086846269919	0.792598850040109	1.25042680319277	16	1.9
0.2	0.8	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989458903503163	0.788734271308353	1.25448955306817	4	1.9
0.35	0.8	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989453776023743	0.785082253799333	1.26031861150264	2.28571428571429	1.9
0.5	0.8	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989448602153447	0.781588224819045	1.26594614751588	1.6	1.9
0.65	0.8	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989443390083356	0.778218463243643	1.27142111992476	1.23076923076923	1.9
0.8	0.8	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989438135143182	0.774955306929707	1.27676799719358	1	1.9
0.95	0.8	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989432836340736	0.771783422358303	1.28200840764028	0.842105263157895	1.9
0.05	0.95	0.5	0.95	2	2	alldata	TRUE	FALSE	0.991094608786348	0.794856361919115	1.24688516852709	19	1.9
0.2	0.95	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989461335268069	0.791033801464185	1.25084583419394	4.75	1.9
0.35	0.95	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989456232077809	0.787420886135437	1.25657859665615	2.71428571428571	1.9
0.5	0.95	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989451081716483	0.783963700879786	1.26211338689035	1.9	1.9
0.65	0.95	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989445895447697	0.780629080975213	1.26749812370763	1.46153846153846	1.9
0.8	0.95	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989440665212769	0.777399243059094	1.27275743325821	1.1875	1.9
0.95	0.95	0.5	0.95	2	2	alldata	TRUE	FALSE	0.989435391419479	0.774259257743529	1.2779122516443	1	1.9
0.05	0.05	0.65	0.95	2	2	alldata	TRUE	FALSE	0.989169702480092	0.188532938677802	5.24666782057941	1	1.46153846153846
0.2	0.05	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988380407172202	0.185321685432171	5.33332299923398	0.25	1.46153846153846
0.35	0.05	0.65	0.95	2	2	alldata	TRUE	FALSE	0.98836652591812	0.182427076013204	5.4178718834839	0.142857142857143	1.46153846153846
0.5	0.05	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988352523027351	0.1797726785306	5.49779049356001	0.1	1.46153846153846
0.65	0.05	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988338400473859	0.177313821181224	5.57395015171279	0.0769230769230769	1.46153846153846
0.8	0.05	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988324154587686	0.175007820053537	5.64731424164556	0.0625	1.46153846153846
0.95	0.05	0.65	0.95	2	2	alldata	TRUE	FALSE	0.98830978475423	0.172832076097185	5.71832386135599	0.0526315789473684	1.46153846153846
0.05	0.2	0.65	0.95	2	2	alldata	TRUE	FALSE	0.989182097502828	0.191213420227788	5.17318343202292	4	1.46153846153846
0.2	0.2	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988390432419346	0.187958143455202	5.25856669070003	1	1.46153846153846
0.35	0.2	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988376658570713	0.185023495233643	5.34189810500885	0.571428571428572	1.46153846153846
0.5	0.2	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988362764134402	0.182332149034492	5.42067194056619	0.4	1.46153846153846
0.65	0.2	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988348751824674	0.179834634606099	5.49587544128808	0.307692307692308	1.46153846153846
0.8	0.2	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988334616983804	0.177496924321924	5.56817883329218	0.25	1.46153846153846
0.95	0.2	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988320359493874	0.175294069142014	5.63807072498951	0.210526315789474	1.46153846153846
0.05	0.35	0.65	0.95	2	2	alldata	TRUE	FALSE	0.989193567731404	0.193892612500053	5.10175996381057	7	1.46153846153846
0.2	0.35	0.65	0.95	2	2	alldata	TRUE	FALSE	0.98839968243713	0.19059366042333	5.18590009888987	1.75	1.46153846153846
0.35	0.35	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988386006169338	0.187619302510847	5.26804008405369	1	1.46153846153846
0.5	0.35	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988372210349385	0.184891221693697	5.34569570851118	0.7	1.46153846153846
0.65	0.35	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988358297797167	0.182359452627912	5.41983584373782	0.538461538461539	1.46153846153846
0.8	0.35	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988344263747814	0.17998943152355	5.49112386978399	0.4375	1.46153846153846
0.95	0.35	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988330108142563	0.177756032403203	5.56003694941132	0.368421052631579	1.46153846153846
0.05	0.5	0.65	0.95	2	2	alldata	TRUE	FALSE	0.989204315834619	0.196574246400872	5.03221726114286	10	1.46153846153846
0.2	0.5	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988408326412709	0.193232395737804	5.11512742280479	2.5	1.46153846153846
0.35	0.5	0.65	0.95	2	2	alldata	TRUE	FALSE	0.98839474025435	0.19021887921141	5.19609170420903	1.42857142857143	1.46153846153846
0.5	0.5	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988381035490303	0.18745457583334	5.27264288479702	1	1.46153846153846
0.65	0.5	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988367215026866	0.184888947696457	5.34573443865084	0.769230769230769	1.46153846153846
0.8	0.5	0.65	0.95	2	2	alldata	TRUE	FALSE	0.98835327401483	0.182486917632763	5.41602262143412	0.625	1.46153846153846
0.95	0.5	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988339212443863	0.180223506769059	5.48396394100984	0.526315789473684	1.46153846153846
0.05	0.65	0.65	0.95	2	2	alldata	TRUE	FALSE	0.989214477498997	0.199258792147797	4.96447091160356	13	1.46153846153846
0.2	0.65	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988416477612858	0.195874610231605	5.04616946751874	3.25	1.46153846153846
0.35	0.65	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988402975651645	0.192822488175169	5.1259735573671	1.85714285714286	1.46153846153846
0.5	0.65	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988389355955705	0.190022423281551	5.20143538266131	1.3	1.46153846153846
0.65	0.65	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988375621537028	0.187423361977316	5.27349211490855	1	1.46153846153846
0.8	0.65	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988361767434378	0.184989765734161	5.34279160531887	0.8125	1.46153846153846
0.95	0.65	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988347793697289	0.182696612328693	5.40977624653013	0.684210526315789	1.46153846153846
0.05	0.8	0.65	0.95	2	2	alldata	TRUE	FALSE	0.989224150912032	0.201946404924496	4.89844892897145	16	1.46153846153846
0.2	0.8	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988424218186291	0.198520591963675	4.97895058849689	4	1.46153846153846
0.35	0.8	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988410795742851	0.195430398062527	5.05761030802696	2.28571428571429	1.46153846153846
0.5	0.8	0.65	0.95	2	2	alldata	TRUE	FALSE	0.98839725652274	0.192595016976592	5.13199807574913	1.6	1.46153846153846
0.65	0.8	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988383602876242	0.189962879398663	5.20303548780172	1.23076923076923	1.46153846153846
0.8	0.8	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988369830776052	0.187498110898024	5.27135887418942	1	1.46153846153846
0.95	0.8	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988355939837996	0.185175586980856	5.33739871411977	0.842105263157895	1.46153846153846
0.05	0.95	0.65	0.95	2	2	alldata	TRUE	FALSE	0.989233400085625	0.204637603768102	4.83407439234207	19	1.46153846153846
0.2	0.95	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988431601751562	0.201170629678111	4.91339915440505	4.75	1.46153846153846
0.35	0.95	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988418254428121	0.198042818758246	4.99093206522526	2.71428571428571	1.46153846153846
0.5	0.95	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988404790952147	0.195172517926729	5.06426212794575	1.9	1.46153846153846
0.65	0.95	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988391214547278	0.19250772690876	5.13429372637976	1.46153846153846	1.46153846153846
0.8	0.95	0.65	0.95	2	2	alldata	TRUE	FALSE	0.98837752002564	0.190012061864204	5.20165672815027	1.1875	1.46153846153846
0.95	0.95	0.65	0.95	2	2	alldata	TRUE	FALSE	0.988363707544826	0.187660372950144	5.2667683219803	1	1.46153846153846
0.05	0.05	0.8	0.95	2	2	alldata	TRUE	FALSE	0.986449356763406	0.0414103117603592	23.8213458153122	1	1.1875
0.2	0.05	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985850138817322	0.041011599791734	24.0383243722188	0.25	1.1875
0.35	0.05	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985814121501524	0.0406495779443463	24.2515216972538	0.142857142857143	1.1875
0.5	0.05	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985777777468965	0.0403156068850966	24.4515177528773	0.1	1.1875
0.65	0.05	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985741103776624	0.0400041199470548	24.6409896051018	0.0769230769230769	1.1875
0.8	0.05	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985704097709952	0.0397111952336213	24.8218189332012	0.0625	1.1875
0.95	0.05	0.8	0.95	2	2	alldata	TRUE	FALSE	0.98566675653384	0.039434058559291	24.9953160426498	0.0526315789473684	1.1875
0.05	0.2	0.8	0.95	2	2	alldata	TRUE	FALSE	0.986479522127119	0.0420200321608995	23.4764104498963	4	1.1875
0.2	0.2	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985879772317341	0.0416181216668857	23.6887137821449	1	1.1875
0.35	0.2	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985844085600245	0.0412532867867767	23.8973464271033	0.571428571428572	1.1875
0.5	0.2	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985808075845408	0.0409167880495596	24.0929975894337	0.4	1.1875
0.65	0.2	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985771740157955	0.0406029953976297	24.2783009111565	0.307692307692308	1.1875
0.8	0.2	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985735075855954	0.0403079529806833	24.4551013624618	0.25	1.1875
0.95	0.2	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985698080237071	0.0400288478239951	24.6246927858413	0.210526315789474	1.1875
0.05	0.35	0.8	0.95	2	2	alldata	TRUE	FALSE	0.986507331518253	0.0424095216816009	23.261458568778	7	1.1875
0.2	0.35	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985907078089742	0.0420014932985012	23.4731434685663	1.75	1.1875
0.35	0.35	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985871691411632	0.0416311691450223	23.6810954786628	1	1.1875
0.5	0.35	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985835985001523	0.0412896496098182	23.876104406735	0.7	1.1875
0.65	0.35	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985799955994778	0.040971206932153	24.0607985414545	0.538461538461539	1.1875
0.8	0.35	0.8	0.95	2	2	alldata	TRUE	FALSE	0.98576360173999	0.040671819624409	24.2370174445893	0.4375	1.1875
0.95	0.35	0.8	0.95	2	2	alldata	TRUE	FALSE	0.98572691956461	0.0403886357659441	24.4060464254596	0.368421052631579	1.1875
0.05	0.5	0.8	0.95	2	2	alldata	TRUE	FALSE	0.986533297230471	0.0428032690029659	23.048083013522	10	1.1875
0.2	0.5	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985932562467993	0.0423890549927192	23.259130514642	2.5	1.1875
0.35	0.5	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985897452715537	0.0420131805342818	23.4663846006866	1.42857142857143	1.1875
0.5	0.5	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985862026252687	0.0416665856308098	23.6607346468942	1	1.1875
0.65	0.5	0.8	0.95	2	2	alldata	TRUE	FALSE	0.98582628024215	0.0413434373177871	23.8448069197677	0.769230769230769	1.1875
0.8	0.5	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985790212060547	0.0410396567035855	24.020430267742	0.625	1.1875
0.95	0.5	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985753819062565	0.0407523225421738	24.1888991245205	0.526315789473684	1.1875
0.05	0.65	0.8	0.95	2	2	alldata	TRUE	FALSE	0.986557762830863	0.0432012838756342	22.8363065706778	13	1.1875
0.2	0.65	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985956564972223	0.0427808172131298	23.0466977771903	3.25	1.1875
0.35	0.65	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985921713826984	0.0423993314005451	23.2532372860556	1.85714285714286	1.1875
0.5	0.65	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985886548772648	0.0420476047971607	23.4469134098982	1.3	1.1875
0.65	0.65	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985851066997217	0.0417197017223892	23.6303479242795	1	1.1875
0.8	0.65	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985815265903233	0.0414114774111801	23.8053633323666	0.8125	1.1875
0.95	0.65	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985779142870673	0.0411199431887829	23.9732613040084	0.684210526315789	1.1875
0.05	0.8	0.8	0.95	2	2	alldata	TRUE	FALSE	0.986580974842612	0.0436035783503818	22.6261470312097	16	1.1875
0.2	0.8	0.8	0.95	2	2	alldata	TRUE	FALSE	0.98597932923292	0.0431767889416825	22.8358651349606	4	1.1875
0.35	0.8	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985944721785824	0.0427896314748195	23.0416735971663	2.28571428571429	1.1875
0.5	0.8	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985909803070287	0.0424327173515327	23.2346610023238	1.6	1.1875
0.65	0.8	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985874570279411	0.0421000077397938	23.4174439200291	1.23076923076923	1.1875
0.8	0.8	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985839020841723	0.041787290091834	23.5918390179212	1	1.1875
0.95	0.8	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985803152160935	0.0414915330251192	23.7591402458936	0.842105263157895	1.1875
0.05	0.95	0.8	0.95	2	2	alldata	TRUE	FALSE	0.986603104619299	0.0440101591202511	22.4176218478001	19	1.1875
0.2	0.95	0.8	0.95	2	2	alldata	TRUE	FALSE	0.986001024102075	0.0435769834839038	22.6266470341225	4.75	1.1875
0.35	0.95	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985966647391112	0.0431840896222966	22.831710845701	2.71428571428571	1.1875
0.5	0.95	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985931961866318	0.0428219327088818	23.0239949366373	1.9	1.1875
0.65	0.95	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985896964761716	0.04248436397474	23.2061133208421	1.46153846153846	1.1875
0.8	0.95	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985861653527543	0.0421671051979953	23.3798751158856	1.1875	1.1875
0.95	0.95	0.8	0.95	2	2	alldata	TRUE	FALSE	0.985826025589483	0.0418670804947243	23.5465672299197	1	1.1875
0.05	0.05	0.95	0.95	2	2	alldata	TRUE	FALSE	0.980172530521363	0.0198274694786366	49.4350795283012	1	1
0.2	0.05	0.95	0.95	2	2	alldata	TRUE	FALSE	0.97962474808574	0.0197389116866409	49.6291165205799	0.25	1
0.35	0.05	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979529157200089	0.0196574179958011	49.8300009395598	0.142857142857143	1
0.5	0.05	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979432664274952	0.0195814619704891	50.0183625589875	0.1	1
0.65	0.05	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979335263101119	0.0195100175481499	50.1965342001441	0.0769230769230769	1
0.8	0.05	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979236947491921	0.0194423553598862	50.3661685719571	0.0625	1
0.95	0.05	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979137711127196	0.0193779358411217	50.5284834852935	0.0526315789473684	1
0.05	0.2	0.95	0.95	2	2	alldata	TRUE	FALSE	0.980261088313359	0.0203752519142603	48.110378828116	4	1
0.2	0.2	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979713053345798	0.0202869466542018	48.2927800839305	1	1
0.35	0.2	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979618508869019	0.0202056977081531	48.4822906399187	0.571428571428572	1
0.5	0.2	0.95	0.95	2	2	alldata	TRUE	FALSE	0.97952307401012	0.0201299790496437	48.6599152236801	0.4	1
0.65	0.2	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979426742511148	0.0200587649678433	48.8278687188014	0.307692307692308	1
0.8	0.2	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979329508314092	0.0199913266162512	48.9877198803796	0.25	1
0.95	0.2	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979231365265145	0.0199271256817055	49.1406227323668	0.210526315789474	1
0.05	0.35	0.95	0.95	2	2	alldata	TRUE	FALSE	0.980342582004199	0.0204708427999111	47.889703007658	7	1
0.2	0.35	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979794302291847	0.0203814911309809	48.0727487500907	1.75	1
0.35	0.35	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979700707578591	0.020299292421409	48.2628008523751	1	1
0.5	0.35	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979606232906116	0.0202226974849306	48.4409280036005	0.7	1
0.65	0.35	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979510872154234	0.0201506655888566	48.6093557473311	0.538461538461539	1
0.8	0.35	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979414619198295	0.0200824575676809	48.7696595846161	0.4375	1
0.95	0.35	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979317468144878	0.0200175283893528	48.9229963408356	0.368421052631579	1
0.05	0.5	0.95	0.95	2	2	alldata	TRUE	FALSE	0.980418538029511	0.0205673357250479	47.6687185514023	10	1
0.2	0.5	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979870020950356	0.02047692598988	47.8523984232117	2.5	1
0.35	0.5	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979777302515069	0.020393767093884	48.042977935592	1.42857142857143	1
0.5	0.5	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979683713615329	0.0203162863846713	48.2215939993101	1	1
0.65	0.5	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979589248291147	0.0202434277990817	48.3904829761876	0.769230769230769	1
0.8	0.5	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979493900512183	0.0201744417173533	48.5512270542614	0.625	1
0.95	0.5	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979397664335812	0.0201087763857038	48.7049856018146	0.526315789473684	1
0.05	0.65	0.95	0.95	2	2	alldata	TRUE	FALSE	0.98048998245185	0.0206647368988807	47.447494117622	13	1
0.2	0.65	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979941235032157	0.0205732574888525	47.6317975198207	3.25	1
0.35	0.65	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979849334411144	0.0204891278457658	47.8228913298345	1.85714285714286	1
0.5	0.65	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979756572200918	0.0204107517088533	48.0019837670134	1.3	1
0.65	0.65	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979662942393899	0.0203370576061006	48.1713216025914	1	1
0.8	0.65	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979568438980446	0.0202672851497347	48.3324940535151	0.8125	1
0.95	0.65	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979473056086387	0.020200875702448	48.4866631780568	0.684210526315789	1
0.05	0.8	0.95	0.95	2	2	alldata	TRUE	FALSE	0.980557644640114	0.0207630525080787	47.2260831714696	16	1
0.2	0.8	0.95	0.95	2	2	alldata	TRUE	FALSE	0.980008673383749	0.0206704916859083	47.4109996160299	4	1
0.35	0.8	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979917542432319	0.0205853808017049	47.602594864369	2.28571428571429	1
0.5	0.8	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979825558282647	0.0205060994878165	47.7821517868281	1.6	1
0.65	0.8	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979732714850265	0.0204315610195537	47.9519266253141	1.23076923076923	1
0.8	0.8	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979639006535049	0.0203609934649509	48.1135170649401	1	1
0.95	0.8	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979544427210914	0.0202938321241276	48.2680856537846	0.842105263157895	1
0.05	0.95	0.95	0.95	2	2	alldata	TRUE	FALSE	0.980622064158878	0.0208622888728037	47.0045290877565	19	1
0.2	0.95	0.95	0.95	2	2	alldata	TRUE	FALSE	0.980072874318294	0.0207686347348552	47.1900482063694	4.75	1
0.35	0.95	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979982471610647	0.0206825318551218	47.3821328295436	2.71428571428571	1
0.5	0.95	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979891223614296	0.0206023356641879	47.5621424476448	1.9	1
0.65	0.95	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979799124297552	0.0205269439136132	47.7323428378328	1.46153846153846	1
0.8	0.95	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979706167875872	0.0204555727890861	47.8943404800958	1.1875	1
0.95	0.95	0.95	0.95	2	2	alldata	TRUE	FALSE	0.979612348773869	0.0203876512261313	48.0492989559425	1	1
0.05	0.05	0.05	0.05	3	2	alldata	TRUE	FALSE	0.970544813858082	0.0294551861419184	32.9498788152921	1	1
0.2	0.05	0.05	0.05	3	2	alldata	TRUE	FALSE	0.964612639680922	0.0269924165002733	35.7364313666084	0.25	1
0.35	0.05	0.05	0.05	3	2	alldata	TRUE	FALSE	0.957774690215538	0.0254272868326656	37.6671996709109	0.142857142857143	1
0.5	0.05	0.05	0.05	3	2	alldata	TRUE	FALSE	0.949445733404084	0.0242796733397237	39.1045513718139	0.1	1
0.65	0.05	0.05	0.05	3	2	alldata	TRUE	FALSE	0.939573273282273	0.0233827513382838	40.1823232727938	0.0769230769230769	1
0.8	0.05	0.05	0.05	3	2	alldata	TRUE	FALSE	0.928151999904122	0.0226546084629495	40.969677380303	0.0625	1
0.95	0.05	0.05	0.05	3	2	alldata	TRUE	FALSE	0.915209917392934	0.0220476670155711	41.5105106924271	0.0526315789473684	1
0.05	0.2	0.05	0.05	3	2	alldata	TRUE	FALSE	0.973007583499727	0.0353873603190778	27.495907429274	4	1
0.2	0.2	0.05	0.05	3	2	alldata	TRUE	FALSE	0.967939867834791	0.0320601321652091	30.1913873232618	1	1
0.35	0.2	0.05	0.05	3	2	alldata	TRUE	FALSE	0.962156781378983	0.0299585316268375	32.1162863842453	0.571428571428572	1
0.5	0.2	0.05	0.05	3	2	alldata	TRUE	FALSE	0.955101791732773	0.0284232147893989	33.6028770429234	0.4	1
0.65	0.2	0.05	0.05	3	2	alldata	TRUE	FALSE	0.946712542149433	0.0272266731646133	34.7715101446872	0.307692307692308	1
0.8	0.2	0.05	0.05	3	2	alldata	TRUE	FALSE	0.936969736224326	0.0262576490825465	35.6836871906835	0.25	1
0.95	0.2	0.05	0.05	3	2	alldata	TRUE	FALSE	0.925882219647774	0.0254516443272897	36.378090458188	0.210526315789474	1
0.05	0.35	0.05	0.05	3	2	alldata	TRUE	FALSE	0.974572713167335	0.0422253097844618	23.0802975310784	7	1
0.2	0.35	0.05	0.05	3	2	alldata	TRUE	FALSE	0.970041468373163	0.037843218621017	25.6331650351334	1.75	1
0.35	0.35	0.05	0.05	3	2	alldata	TRUE	FALSE	0.964911792666373	0.0350882073336273	27.4996035987748	1	1
0.5	0.35	0.05	0.05	3	2	alldata	TRUE	FALSE	0.958648906263789	0.0330820138351731	28.9779488951348	0.7	1
0.65	0.35	0.05	0.05	3	2	alldata	TRUE	FALSE	0.951188445448993	0.0315224179278121	30.1749836458378	0.538461538461539	1
0.8	0.35	0.05	0.05	3	2	alldata	TRUE	FALSE	0.942503288876336	0.0302622109937698	31.1445614158983	0.4375	1
0.95	0.35	0.05	0.05	3	2	alldata	TRUE	FALSE	0.932595046772344	0.0292160914693707	31.9205958042009	0.368421052631579	1
0.05	0.5	0.05	0.05	3	2	alldata	TRUE	FALSE	0.975720326660276	0.0505542665959163	19.3004545879238	10	1
0.2	0.5	0.05	0.05	3	2	alldata	TRUE	FALSE	0.971576785210601	0.0448982082672266	21.6395447102909	2.5	1
0.35	0.5	0.05	0.05	3	2	alldata	TRUE	FALSE	0.966917986164827	0.0413510937362114	23.3831296539103	1.42857142857143	1
0.5	0.5	0.05	0.05	3	2	alldata	TRUE	FALSE	0.961227808053773	0.0387721919462269	24.7916808362782	1	1
0.65	0.5	0.05	0.05	3	2	alldata	TRUE	FALSE	0.954440678585781	0.0367700984545836	25.9569791406638	0.769230769230769	1
0.8	0.5	0.05	0.05	3	2	alldata	TRUE	FALSE	0.946526409934632	0.0351543189662763	26.9248967912773	0.625	1
0.95	0.5	0.05	0.05	3	2	alldata	TRUE	FALSE	0.937479196583033	0.0338146229907305	27.7240765582399	0.526315789473684	1
0.05	0.65	0.05	0.05	3	2	alldata	TRUE	FALSE	0.976617248661716	0.0604267267177271	16.1620081329875	13	1
0.2	0.65	0.05	0.05	3	2	alldata	TRUE	FALSE	0.972773326835387	0.0532874578505671	18.2552023698206	3.25	1
0.35	0.65	0.05	0.05	3	2	alldata	TRUE	FALSE	0.968477582072188	0.0488115545510074	19.8411542304014	1.85714285714286	1
0.5	0.65	0.05	0.05	3	2	alldata	TRUE	FALSE	0.963229901545416	0.0455593214142193	21.1423232753591	1.3	1
