"level" "taxa" "taxashort" "hex" "R" "G" "B"
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;Other" "Erythrobacteraceae;Other" "#B93EDC" 0.724137931034483 0.241379310344828 0.862068965517241
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__" "" "#2C9E84" 0.172413793103448 0.620689655172414 0.517241379310345
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Citromicrobium" "Citromicrobium" "#84356A" 0.517241379310345 0.206896551724138 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter" "Erythrobacter" "#B000FF" 0.689655172413793 0 1
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Lutibacterium" "Lutibacterium" "#611235" 0.379310344827586 0.0689655172413793 0.206896551724138
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;Other" "Sphingomonadaceae;Other" "#58E561" 0.344827586206897 0.896551724137931 0.379310344827586
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__" "" "#DCD395" 0.862068965517241 0.827586206896552 0.586206896551724
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter" "Kaistobacter" "#DC953E" 0.862068965517241 0.586206896551724 0.241379310344828
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium" "Novosphingobium" "#D37BF6" 0.827586206896552 0.482758620689655 0.96551724137931
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium" "Sphingobium" "#585823" 0.344827586206897 0.344827586206897 0.137931034482759
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas" "Sphingomonas" "#E5DC84" 0.896551724137931 0.862068965517241 0.517241379310345
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis" "Sphingopyxis" "#12001A" 0.0689655172413793 0 0.103448275862069
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other" "Betaproteobacteria;Other;Other;Other" "#8472B9" 0.517241379310345 0.448275862068966 0.724137931034483
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__" "" "#9E462C" 0.620689655172414 0.275862068965517 0.172413793103448
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__ASSO-13;f__;g__" "" "#2C4F00" 0.172413793103448 0.310344827586207 0
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other;Other" "Burkholderiales;Other;Other" "#B9DC72" 0.724137931034483 0.862068965517241 0.448275862068966
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__" "" "#8D6135" 0.551724137931034 0.379310344827586 0.206896551724138
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;Other" "Alcaligenaceae;Other" "#B9ED23" 0.724137931034483 0.931034482758621 0.137931034482759
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__" "" "#95C19E" 0.586206896551724 0.758620689655172 0.620689655172414
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter" "Achromobacter" "#003572" 0 0.206896551724138 0.448275862068966
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella" "Sutterella" "#B0848D" 0.689655172413793 0.517241379310345 0.551724137931034
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia" "Burkholderia" "#6A8D46" 0.413793103448276 0.551724137931034 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia" "Lautropia" "#DC00DC" 0.862068965517241 0 0.862068965517241
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other" "Comamonadaceae;Other" "#8D2CA7" 0.551724137931034 0.172413793103448 0.655172413793103
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__" "" "#F6C161" 0.96551724137931 0.758620689655172 0.379310344827586
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax" "Acidovorax" "#FFF6DC" 1 0.96551724137931 0.862068965517241
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Azohydromonas" "Azohydromonas" "#FF584F" 1 0.344827586206897 0.310344827586207
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas" "Comamonas" "#FFFF4F" 1 1 0.310344827586207
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia" "Delftia" "#DCB9D3" 0.862068965517241 0.724137931034483 0.827586206896552
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga" "Hydrogenophaga" "#6A3500" 0.413793103448276 0.206896551724138 0
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnobacter" "Limnobacter" "#B04F23" 0.689655172413793 0.310344827586207 0.137931034482759
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans" "Limnohabitans" "#4F842C" 0.310344827586207 0.517241379310345 0.172413793103448
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium" "Methylibium" "#357BDC" 0.206896551724138 0.482758620689655 0.862068965517241
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas" "Polaromonas" "#B0846A" 0.689655172413793 0.517241379310345 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter" "Ramlibacter" "#00B935" 0 0.724137931034483 0.206896551724138
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax" "Rubrivivax" "#DCB99E" 0.862068965517241 0.724137931034483 0.620689655172414
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Tepidimonas" "Tepidimonas" "#CAA7DC" 0.793103448275862 0.655172413793103 0.862068965517241
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;Other" "Oxalobacteraceae;Other" "#0900E5" 0.0344827586206897 0 0.896551724137931
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__" "" "#EDE56A" 0.931034482758621 0.896551724137931 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Cupriavidus" "Cupriavidus" "#9512CA" 0.586206896551724 0.0689655172413793 0.793103448275862
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium" "Janthinobacterium" "#6A7295" 0.413793103448276 0.448275862068966 0.586206896551724
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Polynucleobacter" "Polynucleobacter" "#9E95FF" 0.620689655172414 0.586206896551724 1
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia" "Ralstonia" "#58B972" 0.344827586206897 0.724137931034483 0.448275862068966
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__" "" "#7B957B" 0.482758620689655 0.586206896551724 0.482758620689655
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae;g__Gallionella" "Gallionella" "#233523" 0.137931034482759 0.206896551724138 0.137931034482759
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__;g__" "" "#4658A7" 0.275862068965517 0.344827586206897 0.655172413793103
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__" "" "#FF844F" 1 0.517241379310345 0.310344827586207
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__" "" "#2C2C61" 0.172413793103448 0.172413793103448 0.379310344827586
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__" "" "#2CB0E5" 0.172413793103448 0.689655172413793 0.896551724137931
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera" "Methylotenera" "#357246" 0.206896551724138 0.448275862068966 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;Other" "Neisseriaceae;Other" "#840923" 0.517241379310345 0.0344827586206897 0.137931034482759
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__" "" "#58B0A7" 0.344827586206897 0.689655172413793 0.655172413793103
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria" "Neisseria" "#354F58" 0.206896551724138 0.310344827586207 0.344827586206897
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;Other" "Rhodocyclaceae;Other" "#72009E" 0.448275862068966 0 0.620689655172414
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dechloromonas" "Dechloromonas" "#9535FF" 0.586206896551724 0.206896551724138 1
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Methyloversatilis" "Methyloversatilis" "#617BC1" 0.379310344827586 0.482758620689655 0.758620689655172
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Thauera" "Thauera" "#729509" 0.448275862068966 0.586206896551724 0.0344827586206897
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Zoogloea" "Zoogloea" "#7B589E" 0.482758620689655 0.344827586206897 0.620689655172414
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__" "" "#EDC146" 0.931034482758621 0.758620689655172 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__;g__" "" "#E5FF7B" 0.896551724137931 1 0.482758620689655
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__" "" "#C1359E" 0.758620689655172 0.206896551724138 0.620689655172414
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__" "" "#4F237B" 0.310344827586207 0.137931034482759 0.482758620689655
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio" "Bdellovibrio" "#FFE5B9" 1 0.896551724137931 0.724137931034483
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__" "" "#00B900" 0 0.724137931034483 0
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila" "Bilophila" "#007B7B" 0 0.482758620689655 0.482758620689655
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio" "Desulfovibrio" "#7B584F" 0.482758620689655 0.344827586206897 0.310344827586207
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__;g__" "" "#D395D3" 0.827586206896552 0.586206896551724 0.827586206896552
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;Other;Other" "Myxococcales;Other;Other" "#3E2361" 0.241379310344828 0.137931034482759 0.379310344827586
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__" "" "#B03E61" 0.689655172413793 0.241379310344828 0.379310344827586
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20;g__" "" "#61ED1A" 0.379310344827586 0.931034482758621 0.103448275862069
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__" "" "#C1CA1A" 0.758620689655172 0.793103448275862 0.103448275862069
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__" "" "#8D4FDC" 0.551724137931034 0.310344827586207 0.862068965517241
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Anaeromyxobacter" "Anaeromyxobacter" "#461A3E" 0.275862068965517 0.103448275862069 0.241379310344828
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Plesiocystis" "Plesiocystis" "#7284ED" 0.448275862068966 0.517241379310345 0.931034482758621
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;Other" "Polyangiaceae;Other" "#46004F" 0.275862068965517 0 0.310344827586207
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__" "" "#A78D84" 0.655172413793103 0.551724137931034 0.517241379310345
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Chondromyces" "Chondromyces" "#C19EB0" 0.758620689655172 0.620689655172414 0.689655172413793
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__" "" "#D3B046" 0.827586206896552 0.689655172413793 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfobacca" "Desulfobacca" "#0072B0" 0 0.448275862068966 0.689655172413793
6 "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__" "" "#9EA7DC" 0.620689655172414 0.655172413793103 0.862068965517241
6 "k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter" "Arcobacter" "#8D9546" 0.551724137931034 0.586206896551724 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Sulfurospirillum" "Sulfurospirillum" "#F66A9E" 0.96551724137931 0.413793103448276 0.620689655172414
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__" "" "#B08D2C" 0.689655172413793 0.551724137931034 0.172413793103448
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio" "Succinivibrio" "#954F72" 0.586206896551724 0.310344827586207 0.448275862068966
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__" "" "#3E3EA7" 0.241379310344828 0.241379310344828 0.655172413793103
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio" "Cellvibrio" "#C18D00" 0.758620689655172 0.551724137931034 0
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__HB2-32-21" "HB2-32-21" "#9E9E72" 0.620689655172414 0.620689655172414 0.448275862068966
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Marinobacter" "Marinobacter" "#C14600" 0.758620689655172 0.275862068965517 0
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__" "" "#350000" 0.206896551724138 0 0
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina" "Idiomarina" "#EDFF00" 0.931034482758621 1 0
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Pseudidiomarina" "Pseudidiomarina" "#6A72FF" 0.413793103448276 0.448275862068966 1
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella" "Shewanella" "#6A7B84" 0.413793103448276 0.482758620689655 0.517241379310345
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];Other" "[Chromatiaceae];Other" "#FF61ED" 1 0.379310344827586 0.931034482758621
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__" "" "#469E2C" 0.275862068965517 0.620689655172414 0.172413793103448
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Rheinheimera" "Rheinheimera" "#00FF61" 0 1 0.379310344827586
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__" "" "#B9353E" 0.724137931034483 0.206896551724138 0.241379310344828
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Halorhodospira" "Halorhodospira" "#469546" 0.275862068965517 0.586206896551724 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other" "Enterobacteriaceae;Other" "#B961B9" 0.724137931034483 0.379310344827586 0.724137931034483
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__" "" "#724658" 0.448275862068966 0.275862068965517 0.344827586206897
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Buchnera" "Buchnera" "#72B9ED" 0.448275862068966 0.724137931034483 0.931034482758621
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter" "Citrobacter" "#6A9561" 0.413793103448276 0.586206896551724 0.379310344827586
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter" "Enterobacter" "#58FFB0" 0.344827586206897 1 0.689655172413793
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia" "Erwinia" "#84DCB9" 0.517241379310345 0.862068965517241 0.724137931034483
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea" "Pantoea" "#B99558" 0.724137931034483 0.586206896551724 0.344827586206897
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus" "Proteus" "#FF9ECA" 1 0.620689655172414 0.793103448275862
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia" "Serratia" "#844FA7" 0.517241379310345 0.310344827586207 0.655172413793103
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella" "Trabulsiella" "#9EC184" 0.620689655172414 0.758620689655172 0.517241379310345
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__" "" "#9ED3D3" 0.620689655172414 0.827586206896552 0.827586206896552
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__" "" "#0061FF" 0 0.379310344827586 1
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella" "Legionella" "#467B6A" 0.275862068965517 0.482758620689655 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax" "Alcanivorax" "#E53E23" 0.896551724137931 0.241379310344828 0.137931034482759
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;g__Hahella" "Hahella" "#3ECA84" 0.241379310344828 0.793103448275862 0.517241379310345
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;Other" "Halomonadaceae;Other" "#462312" 0.275862068965517 0.137931034482759 0.0689655172413793
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus Portiera" "Candidatus Portiera" "#460084" 0.275862068965517 0 0.517241379310345
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Chromohalobacter" "Chromohalobacter" "#B923E5" 0.724137931034483 0.137931034482759 0.896551724137931
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Cobetia" "Cobetia" "#B0CA35" 0.689655172413793 0.793103448275862 0.206896551724138
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Haererehalobacter" "Haererehalobacter" "#D3FFCA" 0.827586206896552 1 0.793103448275862
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas" "Halomonas" "#B9CAA7" 0.724137931034483 0.793103448275862 0.655172413793103
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinomonas" "Marinomonas" "#E56AA7" 0.896551724137931 0.413793103448276 0.655172413793103
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__" "" "#72B095" 0.448275862068966 0.689655172413793 0.586206896551724
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus" "Actinobacillus" "#D346DC" 0.827586206896552 0.275862068965517 0.862068965517241
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus" "Haemophilus" "#2C231A" 0.172413793103448 0.137931034482759 0.103448275862069
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other;Other" "Pseudomonadales;Other;Other" "#4F23C1" 0.310344827586207 0.137931034482759 0.758620689655172
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;Other" "Moraxellaceae;Other" "#FF4695" 1 0.275862068965517 0.586206896551724
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__" "" "#584FCA" 0.344827586206897 0.310344827586207 0.793103448275862
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter" "Acinetobacter" "#8D959E" 0.551724137931034 0.586206896551724 0.620689655172414
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter" "Enhydrobacter" "#58CAC1" 0.344827586206897 0.793103448275862 0.758620689655172
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella" "Moraxella" "#4F6A23" 0.310344827586207 0.413793103448276 0.137931034482759
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Perlucidibaca" "Perlucidibaca" "#6AFFF6" 0.413793103448276 1 0.96551724137931
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter" "Psychrobacter" "#844600" 0.517241379310345 0.275862068965517 0
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__" "" "#E53E6A" 0.896551724137931 0.241379310344828 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas" "Pseudomonas" "#7B8D58" 0.482758620689655 0.551724137931034 0.344827586206897
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Salinisphaeraceae;g__Salinisphaera" "Salinisphaera" "#D3E5F6" 0.827586206896552 0.896551724137931 0.96551724137931
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas" "Pseudoalteromonas" "#DCDCCA" 0.862068965517241 0.862068965517241 0.793103448275862
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__" "" "#002C7B" 0 0.172413793103448 0.482758620689655
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter" "Steroidobacter" "#001A09" 0 0.103448275862069 0.0344827586206897
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;Other" "Xanthomonadaceae;Other" "#72FF6A" 0.448275862068966 1 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__" "" "#B9236A" 0.724137931034483 0.137931034482759 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas" "Arenimonas" "#2C353E" 0.172413793103448 0.206896551724138 0.241379310344828
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella" "Dokdonella" "#8D6A4F" 0.551724137931034 0.413793103448276 0.310344827586207
