sample	filename	IlluminaIndex	plate	round2index	round1index	well	experiment	group	passage	mixture	biosample1	biosample2	biosample3	replicate	abxConcentration	household2	household3
e0030-E-5-C9	16S-C-C9-L7	16S-C-C9	e0030.E.5	C	7	C9	e0030	e0026-e0029-e0030	5	J+(I+XEA-029)	XEA-029	XHB-029	XJB-029	1	NA	I	J
e0030-E-5-D9	16S-C-D9-L7	16S-C-D9	e0030.E.5	C	7	D9	e0030	e0026-e0029-e0030	5	J+(I+XEA-029)	XEA-029	XHB-029	XJB-029	2	NA	I	J
e0030-E-5-E9	16S-C-E9-L7	16S-C-E9	e0030.E.5	C	7	E9	e0030	e0026-e0029-e0030	5	I+(J+XKA-029)	XKA-029	XJB-029	XHB-029	1	NA	J	I
e0030-E-5-F9	16S-C-F9-L7	16S-C-F9	e0030.E.5	C	7	F9	e0030	e0026-e0029-e0030	5	I+(J+XKA-029)	XKA-029	XJB-029	XHB-029	2	NA	J	I
e0030-E-5-G9	16S-C-G9-L7	16S-C-G9	e0030.E.5	C	7	G9	e0030	e0026-e0029-e0030	5	J+(I+XKA-029)	XKA-029	XHB-029	XJB-029	1	NA	I	J
e0030-E-5-H9	16S-C-H9-L7	16S-C-H9	e0030.E.5	C	7	H9	e0030	e0026-e0029-e0030	5	J+(I+XKA-029)	XKA-029	XHB-029	XJB-029	2	NA	I	J
e0030-E-5-A10	16S-C-A10-L7	16S-C-A10	e0030.E.5	C	7	A10	e0030	e0026-e0029-e0030	5	J+(K+XEA-029)	XEA-029	XKB-029	XJB-029	1	NA	K	J
e0030-E-5-B10	16S-C-B10-L7	16S-C-B10	e0030.E.5	C	7	B10	e0030	e0026-e0029-e0030	5	J+(K+XEA-029)	XEA-029	XKB-029	XJB-029	2	NA	K	J
e0030-E-5-C10	16S-C-C10-L7	16S-C-C10	e0030.E.5	C	7	C10	e0030	e0026-e0029-e0030	5	K+(J+XEA-029)	XEA-029	XJB-029	XKB-029	1	NA	J	K
e0030-E-5-D10	16S-C-D10-L7	16S-C-D10	e0030.E.5	C	7	D10	e0030	e0026-e0029-e0030	5	K+(J+XEA-029)	XEA-029	XJB-029	XKB-029	2	NA	J	K
e0030-E-5-E10	16S-C-E10-L7	16S-C-E10	e0030.E.5	C	7	E10	e0030	e0026-e0029-e0030	5	J+(K+XKA-029)	XKA-029	XKB-029	XJB-029	1	NA	K	J
e0030-E-5-F10	16S-C-F10-L7	16S-C-F10	e0030.E.5	C	7	F10	e0030	e0026-e0029-e0030	5	J+(K+XKA-029)	XKA-029	XKB-029	XJB-029	2	NA	K	J
e0030-E-5-G10	16S-C-G10-L7	16S-C-G10	e0030.E.5	C	7	G10	e0030	e0026-e0029-e0030	5	K+(J+XKA-029)	XKA-029	XJB-029	XKB-029	1	NA	J	K
e0030-E-5-H10	16S-C-H10-L7	16S-C-H10	e0030.E.5	C	7	H10	e0030	e0026-e0029-e0030	5	K+(J+XKA-029)	XKA-029	XJB-029	XKB-029	2	NA	J	K
e0030-E-5-A11	16S-C-A11-L7	16S-C-A11	e0030.E.5	C	7	A11	e0030	e0026-e0029-e0030	5	blank+(blank+XEA-029)	XEA-029	blank	blank	1	NA	blank	blank
e0030-E-5-B11	16S-C-B11-L7	16S-C-B11	e0030.E.5	C	7	B11	e0030	e0026-e0029-e0030	5	blank+(blank+XEA-029)	XEA-029	blank	blank	2	NA	blank	blank
e0030-E-5-C11	16S-C-C11-L7	16S-C-C11	e0030.E.5	C	7	C11	e0030	e0026-e0029-e0030	5	blank+(blank+XEA-029)	XEA-029	blank	blank	1	NA	blank	blank
e0030-E-5-D11	16S-C-D11-L7	16S-C-D11	e0030.E.5	C	7	D11	e0030	e0026-e0029-e0030	5	blank+(blank+XEA-029)	XEA-029	blank	blank	2	NA	blank	blank
e0030-E-5-E11	16S-C-E11-L7	16S-C-E11	e0030.E.5	C	7	E11	e0030	e0026-e0029-e0030	5	blank+(blank+XKA-029)	XKA-029	blank	blank	1	NA	blank	blank
e0030-E-5-F11	16S-C-F11-L7	16S-C-F11	e0030.E.5	C	7	F11	e0030	e0026-e0029-e0030	5	blank+(blank+XKA-029)	XKA-029	blank	blank	2	NA	blank	blank
e0030-E-5-G11	16S-C-G11-L7	16S-C-G11	e0030.E.5	C	7	G11	e0030	e0026-e0029-e0030	5	blank+(blank+XKA-029)	XKA-029	blank	blank	1	NA	blank	blank
e0030-E-5-H11	16S-C-H11-L7	16S-C-H11	e0030.E.5	C	7	H11	e0030	e0026-e0029-e0030	5	blank+(blank+XKA-029)	XKA-029	blank	blank	2	NA	blank	blank
e0030-E-5-A12	16S-C-A12-L7	16S-C-A12	e0030.E.5	C	7	A12	e0030	e0026-e0029-e0030	5	B-mix+(B-mix+XEA-029)	XEA-029	B-mix	B-mix	1	NA	B-mix	B-mix
e0030-E-5-B12	16S-C-B12-L7	16S-C-B12	e0030.E.5	C	7	B12	e0030	e0026-e0029-e0030	5	B-mix+(B-mix+XEA-029)	XEA-029	B-mix	B-mix	2	NA	B-mix	B-mix
e0030-E-5-C12	16S-C-C12-L7	16S-C-C12	e0030.E.5	C	7	C12	e0030	e0026-e0029-e0030	5	B-mix+(B-mix+XEA-029)	XEA-029	B-mix	B-mix	1	NA	B-mix	B-mix
e0030-E-5-D12	16S-C-D12-L7	16S-C-D12	e0030.E.5	C	7	D12	e0030	e0026-e0029-e0030	5	B-mix+(B-mix+XEA-029)	XEA-029	B-mix	B-mix	2	NA	B-mix	B-mix
e0030-E-5-E12	16S-C-E12-L7	16S-C-E12	e0030.E.5	C	7	E12	e0030	e0026-e0029-e0030	5	B-mix+(B-mix+XKA-029)	XKA-029	B-mix	B-mix	1	NA	B-mix	B-mix
e0030-E-5-F12	16S-C-F12-L7	16S-C-F12	e0030.E.5	C	7	F12	e0030	e0026-e0029-e0030	5	B-mix+(B-mix+XKA-029)	XKA-029	B-mix	B-mix	2	NA	B-mix	B-mix
e0030-E-5-G12	16S-C-G12-L7	16S-C-G12	e0030.E.5	C	7	G12	e0030	e0026-e0029-e0030	5	B-mix+(B-mix+XKA-029)	XKA-029	B-mix	B-mix	1	NA	B-mix	B-mix
e0030-E-5-H12	16S-C-H12-L7	16S-C-H12	e0030.E.5	C	7	H12	e0030	e0026-e0029-e0030	5	B-mix+(B-mix+XKA-029)	XKA-029	B-mix	B-mix	2	NA	B-mix	B-mix
e0029-B-5-A1	16S-D-A1-L2	16S-D-A1	e0029.B.5	D	2	A1	e0029	e0026-e0029-e0030	5	XBB-029+XBA-029	XBA-029	XBB-029	NA	1	NA	NA	NA
e0029-B-5-B1	16S-D-B1-L2	16S-D-B1	e0029.B.5	D	2	B1	e0029	e0026-e0029-e0030	5	XBB-029+XBA-029	XBA-029	XBB-029	NA	2	NA	NA	NA
e0029-B-5-C1	16S-D-C1-L2	16S-D-C1	e0029.B.5	D	2	C1	e0029	e0026-e0029-e0030	5	XBB-029+XBA-036	XBA-036	XBB-029	NA	1	NA	NA	NA
e0029-B-5-D1	16S-D-D1-L2	16S-D-D1	e0029.B.5	D	2	D1	e0029	e0026-e0029-e0030	5	XBB-029+XBA-036	XBA-036	XBB-029	NA	2	NA	NA	NA
e0029-B-5-E1	16S-D-E1-L2	16S-D-E1	e0029.B.5	D	2	E1	e0029	e0026-e0029-e0030	5	XBB-029+XBA-064	XBA-064	XBB-029	NA	1	NA	NA	NA
e0029-B-5-F1	16S-D-F1-L2	16S-D-F1	e0029.B.5	D	2	F1	e0029	e0026-e0029-e0030	5	XBB-029+XBA-064	XBA-064	XBB-029	NA	2	NA	NA	NA
e0029-B-5-G1	16S-D-G1-L2	16S-D-G1	e0029.B.5	D	2	G1	e0029	e0026-e0029-e0030	5	XBB-029+XKB-029+XBA-036	XBA-036	XBB-029+XKB-029	NA	1	NA	NA	NA
e0029-B-5-H1	16S-D-H1-L2	16S-D-H1	e0029.B.5	D	2	H1	e0029	e0026-e0029-e0030	5	XBB-029+XKB-029+XBA-036	XBA-036	XBB-029+XKB-029	NA	2	NA	NA	NA
e0029-B-5-A2	16S-D-A2-L2	16S-D-A2	e0029.B.5	D	2	A2	e0029	e0026-e0029-e0030	5	XCB-029+XBA-029	XBA-029	XCB-029	NA	1	NA	NA	NA
e0029-B-5-B2	16S-D-B2-L2	16S-D-B2	e0029.B.5	D	2	B2	e0029	e0026-e0029-e0030	5	XCB-029+XBA-029	XBA-029	XCB-029	NA	2	NA	NA	NA
e0029-B-5-C2	16S-D-C2-L2	16S-D-C2	e0029.B.5	D	2	C2	e0029	e0026-e0029-e0030	5	XCB-029+XBA-036	XBA-036	XCB-029	NA	1	NA	NA	NA
e0029-B-5-D2	16S-D-D2-L2	16S-D-D2	e0029.B.5	D	2	D2	e0029	e0026-e0029-e0030	5	XCB-029+XBA-036	XBA-036	XCB-029	NA	2	NA	NA	NA
e0029-B-5-E2	16S-D-E2-L2	16S-D-E2	e0029.B.5	D	2	E2	e0029	e0026-e0029-e0030	5	XCB-029+XBA-064	XBA-064	XCB-029	NA	1	NA	NA	NA
e0029-B-5-F2	16S-D-F2-L2	16S-D-F2	e0029.B.5	D	2	F2	e0029	e0026-e0029-e0030	5	XCB-029+XBA-064	XBA-064	XCB-029	NA	2	NA	NA	NA
e0029-B-5-G2	16S-D-G2-L2	16S-D-G2	e0029.B.5	D	2	G2	e0029	e0026-e0029-e0030	5	XCB-029+XBB-029+XBA-036	XBA-036	XCB-029+XBB-029	NA	1	NA	NA	NA
e0029-B-5-H2	16S-D-H2-L2	16S-D-H2	e0029.B.5	D	2	H2	e0029	e0026-e0029-e0030	5	XCB-029+XBB-029+XBA-036	XBA-036	XCB-029+XBB-029	NA	2	NA	NA	NA
e0029-B-5-A3	16S-D-A3-L2	16S-D-A3	e0029.B.5	D	2	A3	e0029	e0026-e0029-e0030	5	XDB-029+XBA-029	XBA-029	XDB-029	NA	1	NA	NA	NA
e0029-B-5-B3	16S-D-B3-L2	16S-D-B3	e0029.B.5	D	2	B3	e0029	e0026-e0029-e0030	5	XDB-029+XBA-029	XBA-029	XDB-029	NA	2	NA	NA	NA
e0029-B-5-C3	16S-D-C3-L2	16S-D-C3	e0029.B.5	D	2	C3	e0029	e0026-e0029-e0030	5	XDB-029+XBA-036	XBA-036	XDB-029	NA	1	NA	NA	NA
e0029-B-5-D3	16S-D-D3-L2	16S-D-D3	e0029.B.5	D	2	D3	e0029	e0026-e0029-e0030	5	XDB-029+XBA-036	XBA-036	XDB-029	NA	2	NA	NA	NA
e0029-B-5-E3	16S-D-E3-L2	16S-D-E3	e0029.B.5	D	2	E3	e0029	e0026-e0029-e0030	5	XDB-029+XBA-064	XBA-064	XDB-029	NA	1	NA	NA	NA
e0029-B-5-F3	16S-D-F3-L2	16S-D-F3	e0029.B.5	D	2	F3	e0029	e0026-e0029-e0030	5	XDB-029+XBA-064	XBA-064	XDB-029	NA	2	NA	NA	NA
e0029-B-5-G3	16S-D-G3-L2	16S-D-G3	e0029.B.5	D	2	G3	e0029	e0026-e0029-e0030	5	XDB-029+XCB-029+XBA-036	XBA-036	XDB-029+XCB-029	NA	1	NA	NA	NA
e0029-B-5-H3	16S-D-H3-L2	16S-D-H3	e0029.B.5	D	2	H3	e0029	e0026-e0029-e0030	5	XDB-029+XCB-029+XBA-036	XBA-036	XDB-029+XCB-029	NA	2	NA	NA	NA
e0029-B-5-A4	16S-D-A4-L2	16S-D-A4	e0029.B.5	D	2	A4	e0029	e0026-e0029-e0030	5	XEB-029+XBA-029	XBA-029	XEB-029	NA	1	NA	NA	NA
e0029-B-5-B4	16S-D-B4-L2	16S-D-B4	e0029.B.5	D	2	B4	e0029	e0026-e0029-e0030	5	XEB-029+XBA-029	XBA-029	XEB-029	NA	2	NA	NA	NA
e0029-B-5-C4	16S-D-C4-L2	16S-D-C4	e0029.B.5	D	2	C4	e0029	e0026-e0029-e0030	5	XEB-029+XBA-036	XBA-036	XEB-029	NA	1	NA	NA	NA
e0029-B-5-D4	16S-D-D4-L2	16S-D-D4	e0029.B.5	D	2	D4	e0029	e0026-e0029-e0030	5	XEB-029+XBA-036	XBA-036	XEB-029	NA	2	NA	NA	NA
e0029-B-5-E4	16S-D-E4-L2	16S-D-E4	e0029.B.5	D	2	E4	e0029	e0026-e0029-e0030	5	XEB-029+XBA-064	XBA-064	XEB-029	NA	1	NA	NA	NA
e0029-B-5-F4	16S-D-F4-L2	16S-D-F4	e0029.B.5	D	2	F4	e0029	e0026-e0029-e0030	5	XEB-029+XBA-064	XBA-064	XEB-029	NA	2	NA	NA	NA
e0029-B-5-G4	16S-D-G4-L2	16S-D-G4	e0029.B.5	D	2	G4	e0029	e0026-e0029-e0030	5	XEB-029+XDB-029+XBA-036	XBA-036	XEB-029+XDB-029	NA	1	NA	NA	NA
e0029-B-5-H4	16S-D-H4-L2	16S-D-H4	e0029.B.5	D	2	H4	e0029	e0026-e0029-e0030	5	XEB-029+XDB-029+XBA-036	XBA-036	XEB-029+XDB-029	NA	2	NA	NA	NA
e0029-B-5-A5	16S-D-A5-L2	16S-D-A5	e0029.B.5	D	2	A5	e0029	e0026-e0029-e0030	5	XFB-029+XBA-029	XBA-029	XFB-029	NA	1	NA	NA	NA
e0029-B-5-B5	16S-D-B5-L2	16S-D-B5	e0029.B.5	D	2	B5	e0029	e0026-e0029-e0030	5	XFB-029+XBA-029	XBA-029	XFB-029	NA	2	NA	NA	NA
e0029-B-5-C5	16S-D-C5-L2	16S-D-C5	e0029.B.5	D	2	C5	e0029	e0026-e0029-e0030	5	XFB-029+XBA-036	XBA-036	XFB-029	NA	1	NA	NA	NA
e0029-B-5-D5	16S-D-D5-L2	16S-D-D5	e0029.B.5	D	2	D5	e0029	e0026-e0029-e0030	5	XFB-029+XBA-036	XBA-036	XFB-029	NA	2	NA	NA	NA
e0029-B-5-E5	16S-D-E5-L2	16S-D-E5	e0029.B.5	D	2	E5	e0029	e0026-e0029-e0030	5	XFB-029+XBA-064	XBA-064	XFB-029	NA	1	NA	NA	NA
e0029-B-5-F5	16S-D-F5-L2	16S-D-F5	e0029.B.5	D	2	F5	e0029	e0026-e0029-e0030	5	XFB-029+XBA-064	XBA-064	XFB-029	NA	2	NA	NA	NA
e0029-B-5-G5	16S-D-G5-L2	16S-D-G5	e0029.B.5	D	2	G5	e0029	e0026-e0029-e0030	5	XFB-029+XEB-029+XBA-036	XBA-036	XFB-029+XEB-029	NA	1	NA	NA	NA
e0029-B-5-H5	16S-D-H5-L2	16S-D-H5	e0029.B.5	D	2	H5	e0029	e0026-e0029-e0030	5	XFB-029+XEB-029+XBA-036	XBA-036	XFB-029+XEB-029	NA	2	NA	NA	NA
e0029-B-5-A6	16S-D-A6-L2	16S-D-A6	e0029.B.5	D	2	A6	e0029	e0026-e0029-e0030	5	XGB-029+XBA-029	XBA-029	XGB-029	NA	1	NA	NA	NA
e0029-B-5-B6	16S-D-B6-L2	16S-D-B6	e0029.B.5	D	2	B6	e0029	e0026-e0029-e0030	5	XGB-029+XBA-029	XBA-029	XGB-029	NA	2	NA	NA	NA
e0029-B-5-C6	16S-D-C6-L2	16S-D-C6	e0029.B.5	D	2	C6	e0029	e0026-e0029-e0030	5	XGB-029+XBA-036	XBA-036	XGB-029	NA	1	NA	NA	NA
e0029-B-5-D6	16S-D-D6-L2	16S-D-D6	e0029.B.5	D	2	D6	e0029	e0026-e0029-e0030	5	XGB-029+XBA-036	XBA-036	XGB-029	NA	2	NA	NA	NA
e0029-B-5-E6	16S-D-E6-L2	16S-D-E6	e0029.B.5	D	2	E6	e0029	e0026-e0029-e0030	5	XGB-029+XBA-064	XBA-064	XGB-029	NA	1	NA	NA	NA
e0029-B-5-F6	16S-D-F6-L2	16S-D-F6	e0029.B.5	D	2	F6	e0029	e0026-e0029-e0030	5	XGB-029+XBA-064	XBA-064	XGB-029	NA	2	NA	NA	NA
e0029-B-5-G6	16S-D-G6-L2	16S-D-G6	e0029.B.5	D	2	G6	e0029	e0026-e0029-e0030	5	XGB-029+XFB-029+XBA-036	XBA-036	XGB-029+XFB-029	NA	1	NA	NA	NA
e0029-B-5-H6	16S-D-H6-L2	16S-D-H6	e0029.B.5	D	2	H6	e0029	e0026-e0029-e0030	5	XGB-029+XFB-029+XBA-036	XBA-036	XGB-029+XFB-029	NA	2	NA	NA	NA
e0029-B-5-A7	16S-D-A7-L2	16S-D-A7	e0029.B.5	D	2	A7	e0029	e0026-e0029-e0030	5	XHB-029+XBA-029	XBA-029	XHB-029	NA	1	NA	NA	NA
e0029-B-5-B7	16S-D-B7-L2	16S-D-B7	e0029.B.5	D	2	B7	e0029	e0026-e0029-e0030	5	XHB-029+XBA-029	XBA-029	XHB-029	NA	2	NA	NA	NA
e0029-B-5-C7	16S-D-C7-L2	16S-D-C7	e0029.B.5	D	2	C7	e0029	e0026-e0029-e0030	5	XHB-029+XBA-036	XBA-036	XHB-029	NA	1	NA	NA	NA
e0029-B-5-D7	16S-D-D7-L2	16S-D-D7	e0029.B.5	D	2	D7	e0029	e0026-e0029-e0030	5	XHB-029+XBA-036	XBA-036	XHB-029	NA	2	NA	NA	NA
e0029-B-5-E7	16S-D-E7-L2	16S-D-E7	e0029.B.5	D	2	E7	e0029	e0026-e0029-e0030	5	XHB-029+XBA-064	XBA-064	XHB-029	NA	1	NA	NA	NA
e0029-B-5-F7	16S-D-F7-L2	16S-D-F7	e0029.B.5	D	2	F7	e0029	e0026-e0029-e0030	5	XHB-029+XBA-064	XBA-064	XHB-029	NA	2	NA	NA	NA
e0029-B-5-G7	16S-D-G7-L2	16S-D-G7	e0029.B.5	D	2	G7	e0029	e0026-e0029-e0030	5	XHB-029+XGB-029+XBA-036	XBA-036	XHB-029+XGB-029	NA	1	NA	NA	NA
e0029-B-5-H7	16S-D-H7-L2	16S-D-H7	e0029.B.5	D	2	H7	e0029	e0026-e0029-e0030	5	XHB-029+XGB-029+XBA-036	XBA-036	XHB-029+XGB-029	NA	2	NA	NA	NA
e0029-B-5-A8	16S-D-A8-L2	16S-D-A8	e0029.B.5	D	2	A8	e0029	e0026-e0029-e0030	5	XIB-029+XBA-029	XBA-029	XIB-029	NA	1	NA	NA	NA
e0029-B-5-B8	16S-D-B8-L2	16S-D-B8	e0029.B.5	D	2	B8	e0029	e0026-e0029-e0030	5	XIB-029+XBA-029	XBA-029	XIB-029	NA	2	NA	NA	NA
e0029-B-5-C8	16S-D-C8-L2	16S-D-C8	e0029.B.5	D	2	C8	e0029	e0026-e0029-e0030	5	XIB-029+XBA-036	XBA-036	XIB-029	NA	1	NA	NA	NA
e0029-B-5-D8	16S-D-D8-L2	16S-D-D8	e0029.B.5	D	2	D8	e0029	e0026-e0029-e0030	5	XIB-029+XBA-036	XBA-036	XIB-029	NA	2	NA	NA	NA
e0029-B-5-E8	16S-D-E8-L2	16S-D-E8	e0029.B.5	D	2	E8	e0029	e0026-e0029-e0030	5	XIB-029+XBA-064	XBA-064	XIB-029	NA	1	NA	NA	NA
e0029-B-5-F8	16S-D-F8-L2	16S-D-F8	e0029.B.5	D	2	F8	e0029	e0026-e0029-e0030	5	XIB-029+XBA-064	XBA-064	XIB-029	NA	2	NA	NA	NA
e0029-B-5-G8	16S-D-G8-L2	16S-D-G8	e0029.B.5	D	2	G8	e0029	e0026-e0029-e0030	5	XIB-029+XHB-029+XBA-036	XBA-036	XIB-029+XHB-029	NA	1	NA	NA	NA
e0029-B-5-H8	16S-D-H8-L2	16S-D-H8	e0029.B.5	D	2	H8	e0029	e0026-e0029-e0030	5	XIB-029+XHB-029+XBA-036	XBA-036	XIB-029+XHB-029	NA	2	NA	NA	NA
e0029-B-5-A9	16S-D-A9-L2	16S-D-A9	e0029.B.5	D	2	A9	e0029	e0026-e0029-e0030	5	XJB-029+XBA-029	XBA-029	XJB-029	NA	1	NA	NA	NA
e0029-B-5-B9	16S-D-B9-L2	16S-D-B9	e0029.B.5	D	2	B9	e0029	e0026-e0029-e0030	5	XJB-029+XBA-029	XBA-029	XJB-029	NA	2	NA	NA	NA
e0029-B-5-C9	16S-D-C9-L2	16S-D-C9	e0029.B.5	D	2	C9	e0029	e0026-e0029-e0030	5	XJB-029+XBA-036	XBA-036	XJB-029	NA	1	NA	NA	NA
e0029-B-5-D9	16S-D-D9-L2	16S-D-D9	e0029.B.5	D	2	D9	e0029	e0026-e0029-e0030	5	XJB-029+XBA-036	XBA-036	XJB-029	NA	2	NA	NA	NA
e0029-B-5-E9	16S-D-E9-L2	16S-D-E9	e0029.B.5	D	2	E9	e0029	e0026-e0029-e0030	5	XJB-029+XBA-064	XBA-064	XJB-029	NA	1	NA	NA	NA
e0029-B-5-F9	16S-D-F9-L2	16S-D-F9	e0029.B.5	D	2	F9	e0029	e0026-e0029-e0030	5	XJB-029+XBA-064	XBA-064	XJB-029	NA	2	NA	NA	NA
e0029-B-5-G9	16S-D-G9-L2	16S-D-G9	e0029.B.5	D	2	G9	e0029	e0026-e0029-e0030	5	XJB-029+XIB-029+XBA-036	XBA-036	XJB-029+XIB-029	NA	1	NA	NA	NA
e0029-B-5-H9	16S-D-H9-L2	16S-D-H9	e0029.B.5	D	2	H9	e0029	e0026-e0029-e0030	5	XJB-029+XIB-029+XBA-036	XBA-036	XJB-029+XIB-029	NA	2	NA	NA	NA
e0029-B-5-A10	16S-D-A10-L2	16S-D-A10	e0029.B.5	D	2	A10	e0029	e0026-e0029-e0030	5	XKB-029+XBA-029	XBA-029	XKB-029	NA	1	NA	NA	NA
e0029-B-5-B10	16S-D-B10-L2	16S-D-B10	e0029.B.5	D	2	B10	e0029	e0026-e0029-e0030	5	XKB-029+XBA-029	XBA-029	XKB-029	NA	2	NA	NA	NA
e0029-B-5-C10	16S-D-C10-L2	16S-D-C10	e0029.B.5	D	2	C10	e0029	e0026-e0029-e0030	5	XKB-029+XBA-036	XBA-036	XKB-029	NA	1	NA	NA	NA
e0029-B-5-D10	16S-D-D10-L2	16S-D-D10	e0029.B.5	D	2	D10	e0029	e0026-e0029-e0030	5	XKB-029+XBA-036	XBA-036	XKB-029	NA	2	NA	NA	NA
e0029-B-5-E10	16S-D-E10-L2	16S-D-E10	e0029.B.5	D	2	E10	e0029	e0026-e0029-e0030	5	XKB-029+XBA-064	XBA-064	XKB-029	NA	1	NA	NA	NA
e0029-B-5-F10	16S-D-F10-L2	16S-D-F10	e0029.B.5	D	2	F10	e0029	e0026-e0029-e0030	5	XKB-029+XBA-064	XBA-064	XKB-029	NA	2	NA	NA	NA
e0029-B-5-G10	16S-D-G10-L2	16S-D-G10	e0029.B.5	D	2	G10	e0029	e0026-e0029-e0030	5	XKB-029+XJB-029+XBA-036	XBA-036	XKB-029+XJB-029	NA	1	NA	NA	NA
e0029-B-5-H10	16S-D-H10-L2	16S-D-H10	e0029.B.5	D	2	H10	e0029	e0026-e0029-e0030	5	XKB-029+XJB-029+XBA-036	XBA-036	XKB-029+XJB-029	NA	2	NA	NA	NA
e0029-B-5-A11	16S-D-A11-L2	16S-D-A11	e0029.B.5	D	2	A11	e0029	e0026-e0029-e0030	5	blank+XBA-029	XBA-029	blank	NA	1	NA	NA	NA
e0029-B-5-B11	16S-D-B11-L2	16S-D-B11	e0029.B.5	D	2	B11	e0029	e0026-e0029-e0030	5	blank+XBA-029	XBA-029	blank	NA	2	NA	NA	NA
e0029-B-5-C11	16S-D-C11-L2	16S-D-C11	e0029.B.5	D	2	C11	e0029	e0026-e0029-e0030	5	blank+XBA-036	XBA-036	blank	NA	1	NA	NA	NA
e0029-B-5-D11	16S-D-D11-L2	16S-D-D11	e0029.B.5	D	2	D11	e0029	e0026-e0029-e0030	5	blank+XBA-036	XBA-036	blank	NA	2	NA	NA	NA
e0029-B-5-E11	16S-D-E11-L2	16S-D-E11	e0029.B.5	D	2	E11	e0029	e0026-e0029-e0030	5	blank+XBA-064	XBA-064	blank	NA	1	NA	NA	NA
e0029-B-5-F11	16S-D-F11-L2	16S-D-F11	e0029.B.5	D	2	F11	e0029	e0026-e0029-e0030	5	blank+XBA-064	XBA-064	blank	NA	2	NA	NA	NA
e0029-B-5-G11	16S-D-G11-L2	16S-D-G11	e0029.B.5	D	2	G11	e0029	e0026-e0029-e0030	5	blank+XBA-036	XBA-036	blank	NA	1	NA	NA	NA
e0029-B-5-H11	16S-D-H11-L2	16S-D-H11	e0029.B.5	D	2	H11	e0029	e0026-e0029-e0030	5	blank+XBA-036	XBA-036	blank	NA	2	NA	NA	NA
e0029-B-5-A12	16S-D-A12-L2	16S-D-A12	e0029.B.5	D	2	A12	e0029	e0026-e0029-e0030	5	B-mix+XBA-029	XBA-029	B-mix	NA	1	NA	NA	NA
e0029-B-5-B12	16S-D-B12-L2	16S-D-B12	e0029.B.5	D	2	B12	e0029	e0026-e0029-e0030	5	B-mix+XBA-029	XBA-029	B-mix	NA	2	NA	NA	NA
e0029-B-5-C12	16S-D-C12-L2	16S-D-C12	e0029.B.5	D	2	C12	e0029	e0026-e0029-e0030	5	B-mix+XBA-036	XBA-036	B-mix	NA	1	NA	NA	NA
e0029-B-5-D12	16S-D-D12-L2	16S-D-D12	e0029.B.5	D	2	D12	e0029	e0026-e0029-e0030	5	B-mix+XBA-036	XBA-036	B-mix	NA	2	NA	NA	NA
e0029-B-5-E12	16S-D-E12-L2	16S-D-E12	e0029.B.5	D	2	E12	e0029	e0026-e0029-e0030	5	B-mix+XBA-064	XBA-064	B-mix	NA	1	NA	NA	NA
e0029-B-5-F12	16S-D-F12-L2	16S-D-F12	e0029.B.5	D	2	F12	e0029	e0026-e0029-e0030	5	B-mix+XBA-064	XBA-064	B-mix	NA	2	NA	NA	NA
e0029-B-5-G12	16S-D-G12-L2	16S-D-G12	e0029.B.5	D	2	G12	e0029	e0026-e0029-e0030	5	blank+blank	blank	blank	NA	1	NA	NA	NA
e0029-B-5-H12	16S-D-H12-L2	16S-D-H12	e0029.B.5	D	2	H12	e0029	e0026-e0029-e0030	5	blank+blank	blank	blank	NA	2	NA	NA	NA
e0029-D-5-A1	16S-D-A1-L3	16S-D-A1	e0029.D.5	D	3	A1	e0029	e0026-e0029-e0030	5	XBB-029+XDA-029	XDA-029	XBB-029	NA	1	NA	NA	NA
e0029-D-5-B1	16S-D-B1-L3	16S-D-B1	e0029.D.5	D	3	B1	e0029	e0026-e0029-e0030	5	XBB-029+XDA-029	XDA-029	XBB-029	NA	2	NA	NA	NA
e0029-D-5-C1	16S-D-C1-L3	16S-D-C1	e0029.D.5	D	3	C1	e0029	e0026-e0029-e0030	5	XBB-029+XDA-036	XDA-036	XBB-029	NA	1	NA	NA	NA
e0029-D-5-D1	16S-D-D1-L3	16S-D-D1	e0029.D.5	D	3	D1	e0029	e0026-e0029-e0030	5	XBB-029+XDA-036	XDA-036	XBB-029	NA	2	NA	NA	NA
e0029-D-5-E1	16S-D-E1-L3	16S-D-E1	e0029.D.5	D	3	E1	e0029	e0026-e0029-e0030	5	XBB-029+XDA-064	XDA-064	XBB-029	NA	1	NA	NA	NA
e0029-D-5-F1	16S-D-F1-L3	16S-D-F1	e0029.D.5	D	3	F1	e0029	e0026-e0029-e0030	5	XBB-029+XDA-064	XDA-064	XBB-029	NA	2	NA	NA	NA
e0029-D-5-G1	16S-D-G1-L3	16S-D-G1	e0029.D.5	D	3	G1	e0029	e0026-e0029-e0030	5	XBB-029+XKB-029+XDA-036	XDA-036	XBB-029+XKB-029	NA	1	NA	NA	NA
e0029-D-5-H1	16S-D-H1-L3	16S-D-H1	e0029.D.5	D	3	H1	e0029	e0026-e0029-e0030	5	XBB-029+XKB-029+XDA-036	XDA-036	XBB-029+XKB-029	NA	2	NA	NA	NA
e0029-D-5-A2	16S-D-A2-L3	16S-D-A2	e0029.D.5	D	3	A2	e0029	e0026-e0029-e0030	5	XCB-029+XDA-029	XDA-029	XCB-029	NA	1	NA	NA	NA
