MSI	Alignment ID	Average Rt(min)	Average Mz	Metabolite name	INCHIKEY	Adduct type	Bacte0003_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010945_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010953_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010943_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010967_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010969_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010999_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010981_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010955_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_011005_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010965_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010913_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010997_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010995_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010927_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010933_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010917_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010985_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010919_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_011013_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010957_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010959_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_011009_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_011017_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_011023_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010983_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010971_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010935_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010961_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010905_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010991_KCHU015_QE2	mBHI_HilicExtraction_F1_R1_T1_Untargeted_DDA_HILICshort_Pos_011021_KCHU015_QE2	mBHI_HilicExtraction_F1_R2_T1_Untargeted_DDA_HILICshort_Pos_011019_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_011015_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010987_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010973_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010937_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010907_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010901_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010929_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010939_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_011011_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010911_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010921_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_011007_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010915_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010909_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010989_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010979_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010947_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010941_KCHU015_QE2	XFA_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010903_KCHU015_QE2	XFA_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010963_KCHU015_QE2	XFB_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010993_KCHU015_QE2	XFB_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010931_KCHU015_QE2	BK_Pos_1_010897_KCHU015_QE2	BK_Pos_2_010923_KCHU015_QE2	BK_Pos_3_010949_KCHU015_QE2	BK_Pos_4_010975_KCHU015_QE2	BK_Pos_5_011001_KCHU015_QE2	BK_Pos_6_011025_KCHU015_QE2	QC_Pos_1_010899_KCHU015_QE2	QC_Pos_2_010925_KCHU015_QE2	QC_Pos_3_010951_KCHU015_QE2	QC_Pos_4_010977_KCHU015_QE2	QC_Pos_5_011003_KCHU015_QE2	QC_Pos_6_011027_KCHU015_QE2
	6620	2.046	473.34406	Unknown	null	[M+H]+	1662524	1754084	103264	1461590	1787364	0	1414613	1637280	620552	1481288	1396644	727898	1598027	2024769	1663995	1907196	1851222	1339422	1573455	1718516	934568	1674921	1580775	1078253	1576631	1428983	1999972	1686525	1624794	2158574	1744349	1907703	1537508	1188866	0	1554418	1107680	0	1467009	1496817	100488	1659305	1308664	71666	1823988	1541380	1503178	1648186	1824258	1564296	0	0	0	52108	0	0	0	0	0	0	1057319	1142006	1301463	1164960	1398297	1199793
	8039	2.315	601.29773	Unknown	null	[M+H]+	169225	99866	1498556	333583	213988	2160046	213133	251661	1469239	89282	276283	1125973	307400	173676	0	251542	244456	0	454831	0	208753	202454	156819	245310	379478	336900	0	375929	118744	0	205682	394101	289693	420948	295277	97492	194323	408146	242745	205828	278681	295426	523419	323526	422754	305875	1545036	201314	302226	1853218	0	0	0	0	0	0	0	0	0	0	361006	480737	426453	255169	381577	198320
	5102	2.703	381.21277	Unknown	null	[M+H]+	559751	460738	665436	395519	372215	197896	482964	442333	694148	500455	275369	685162	321227	462759	607781	335080	409299	546036	511397	340118	585370	460772	430552	464469	427271	489898	490369	432838	450826	571960	315510	459194	397821	321054	38406	314404	444271	253486	449690	527219	254507	434407	450384	599537	387270	317852	2148106	416716	566610	2160092	363909	438063	39736	32220	0	0	0	0	0	0	480805	395311	491641	448536	474575	297467
	6657	0.475	476.12659	Unknown	null	[M+H]+	89903	30692	2160590	0	41172	2136129	0	0	1809299	0	39180	1790062	0	0	0	0	0	28034	0	0	31120	0	0	0	0	0	772323	0	28995	693025	42202	0	0	0	0	0	48913	0	0	0	0	0	0	0	78077	0	2150904	0	28312	2091615	1220358	1207687	1368561	1507462	0	0	0	0	0	0	1024807	982456	947173	888458	848353	694444
	2720	1.096	259.10727	Unknown	null	[M+H]+	1721528	1714883	1698371	1697456	1859443	1653681	1612096	1591939	1592757	1595788	1631523	1686582	1643696	1750421	1527194	1714207	1727068	1797970	1352465	1677779	1705501	1653957	1623790	1689212	1686198	1671717	2158236	1555994	1555014	1952747	1899822	2160920	1711190	1619455	1641390	1741680	1840058	1878126	1734712	1590442	1897059	1786581	1534035	1422053	1634064	1747075	1706040	1727955	1677734	1627886	1714316	2069617	1683870	1643758	0	0	0	0	0	0	1568821	1622552	1572355	1517632	1495857	1576480
	2287	0.82	235.10739	Unknown	null	[M+H]+	1056679	1168700	2161005	1193566	1327136	2063145	1219080	1254418	1957713	1151797	1107298	1896842	1192703	1194588	1303754	1330804	1121727	1357616	1287797	1146059	1385731	1175026	1112759	1206841	1074496	1198404	1390654	1192125	1132110	1485373	1323489	1411355	1257944	1128434	1204950	1016829	1357216	1284778	1214410	1167770	1402631	1272038	1154258	1236456	1259791	1164405	1357790	1181662	1254760	1325201	1687054	1614245	1008124	1146252	0	0	0	0	0	0	1156953	1141043	1130598	1100232	1193387	1167013
	3484	2.193	297.19147	Unknown	null	[M+H]+	70262	0	0	0	32248	23928	0	31367	37684	32006	0	83117	0	58537	0	0	39846	0	0	0	0	0	0	0	0	0	0	30992	0	0	0	0	0	24225	28769	21690	0	0	0	0	0	0	0	0	32766	69245	0	47756	0	0	2161254	2144278	0	0	0	0	0	0	0	0	67313	0	0	0	54322	0
	3656	0.705	306.19061	Unknown	null	[M+H]+	559383	835995	2042747	1108593	1058924	2161523	1013829	774065	1462377	863070	354902	1661204	1362377	601675	685412	279618	1389768	594935	916231	718279	985338	1057232	895984	910321	1235473	1019596	50622	857371	138411	49686	873174	648311	882421	1117686	1274109	527112	284932	142539	461906	672557	913826	240257	420777	1020041	366361	318291	1451504	1277110	694148	1072570	0	0	0	0	0	0	0	0	0	0	301890	465072	763171	1099791	1221384	932064
	5342	2.839	394.12723	Unknown	null	[M+H]+	670803	574187	1950436	722580	663359	1764838	501314	835443	2161950	728796	758689	2096198	534902	585856	544182	696608	626482	582864	637549	715766	619931	624168	499651	835138	562240	795386	586862	759423	663248	631698	768507	801764	655911	709969	732133	774627	679589	724064	743804	625650	544348	749498	705529	603858	1000469	847876	1853892	696025	381515	1425834	0	0	1151759	973013	0	0	0	0	0	0	732960	873380	868987	735605	724381	748674
	1141	1.473	168.04747	Unknown	null	[M+H]+	1685558	1754101	1839886	1497557	1615703	1798080	1450830	1611398	1791857	1512984	1472761	1608805	1564262	1617818	1998064	1623402	1590691	1775744	1614871	1512534	1645754	1497091	1588799	1605258	1495653	1483920	2108066	1647725	1468809	1949584	1757853	2162075	1567895	1582502	1670622	1583599	1563147	1649545	1598765	1602052	1739748	1468165	1524526	1691041	1580131	1458302	1895133	1657695	1521099	1731217	1749731	1840178	1719974	1761294	0	0	0	0	0	0	1434091	1673525	1695395	1528288	1570377	1570460
	8770	2.318	712.45911	Unknown	null	[M+H]+	1564339	1374970	0	1556420	1524336	0	1498696	1642518	0	1476628	1663188	0	1765868	1858740	1812925	1598744	1935597	1786749	1777953	1609205	1317608	1722928	1584204	1357394	1625364	2163182	1906257	1690662	1881001	1879651	1635588	1583123	1398619	1543208	0	1862526	1311097	0	1934919	1603836	0	1397345	1699276	0	1873294	1343032	0	1776599	1858800	0	0	0	0	0	0	0	0	0	0	0	772689	950147	937637	735547	931861	1003341
	6793	2.63	486.22943	Unknown	null	[M+H]+	717144	752459	111711	684408	854765	216302	661325	722271	874807	679240	811138	537404	769917	698185	2163362	793741	557331	1754769	744625	662211	1181772	638682	593484	1159607	640990	655670	1031126	641306	842889	999796	678777	647871	568092	593988	42191	803298	792730	98394	726128	690073	623334	768944	809116	856749	892428	774123	230579	689188	594619	103791	567764	634386	255663	254320	0	0	0	0	0	0	894621	800315	788872	875542	674437	740971
	1644	0.44	198.02092	Unknown	null	[M+H]+	0	0	2162077	0	0	2021173	0	0	1739021	0	0	1791916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117094	0	0	0	0	0	138953	0	0	0	0	0	1910480	0	0	2164624	799188	998002	1676212	1693605	0	0	0	0	0	0	747045	780673	822035	655200	615920	554096
	8355	2.237	638.38641	Unknown	null	[M+H]+	1195382	1054793	1700871	860283	1282036	1507027	1009032	932912	1331202	1100273	1003273	1201922	1058334	1015389	370934	1060448	999841	285381	1188450	1039634	902851	1164679	975127	913656	1100220	983833	90953	1107254	1152260	0	1247792	1462626	1147105	1232000	1463045	975636	1290993	1811776	1017181	1196859	1404879	1029076	972004	1355843	1123014	1033133	2164954	1158960	1105070	1645929	0	21361	160933	165062	0	0	0	0	0	0	1001310	918052	971804	740774	1018178	1117739
	7558	1.931	552.40045	Unknown	null	[M+H]+	1134698	868618	0	1003406	744727	0	1107794	947598	213367	1330582	1032315	166164	1191484	838978	222956	1263494	812600	153220	1051522	1083139	200973	954987	796533	333593	907414	1212724	226595	914357	682229	72586	2064634	2167130	1338207	796664	338876	1046985	908062	382924	1110981	1253532	407342	1133565	1104815	314155	1296857	1004076	187929	1342574	1210660	254401	33874	0	277226	272638	0	0	0	0	0	0	811843	683661	563859	706751	714718	665048
	7365	2.686	535.24811	Unknown	null	[M+H]+	1069158	1223402	101670	1043699	1386748	102039	994069	1239510	1190256	1102316	1104997	1184357	1262480	1211252	496137	1058404	1079136	450938	1204297	1063996	1159648	1009745	899826	1165445	982202	1022541	1137304	1217028	1175731	1234787	1061361	1335481	1293074	1212709	1285908	1260638	1262870	1276307	1368635	1210754	1219014	1053070	1054656	1387390	1236130	1207511	0	1206674	1005584	131483	2143430	2171685	82617	58858	0	0	0	0	0	0	951430	1014642	1079804	962517	1094600	902416
	3835	2.548	315.08997	Unknown	null	[M+H]+	1649204	1669782	72618	1548394	1673472	84228	1622979	1586778	316946	1721638	1398575	218737	1507074	1441260	582614	1852276	1340366	582483	1584008	1587892	868370	1502517	1511028	818793	1656358	1400946	39184	1748909	1598994	65070	1738058	2175936	1690760	770996	0	1522857	879639	0	1794615	1534624	0	1716275	1436014	37480	1890011	1555254	700693	1640642	1776143	699610	0	113773	26859	48358	0	0	0	0	0	0	1038860	1059326	1173080	1023317	1123757	1116677
	6452	2.223	461.24243	Unknown	null	[M+H]+	1522170	1431131	1107420	1615739	1691320	1064000	1447665	1442184	1485182	1397388	1551218	1348378	1498203	1527781	1960963	1714794	1442670	1726919	1636906	1576537	1772679	1573406	1369516	1631000	1490435	1451088	2093793	1589187	1615204	1866227	1794627	2177387	1549525	1554156	1713095	1535597	1720158	1558526	1663209	1620135	1785317	1667095	1411600	1818707	1673538	1476794	1751445	1676570	1571278	1442304	1741834	1689290	550567	642508	0	0	0	0	0	0	1550248	1483592	1587351	1474766	1632803	1556620
	8472	2.845	656.32556	Unknown	null	[M+H]+	692187	533496	540830	581268	581235	389824	489529	383938	205724	449197	485508	328278	455951	605872	1879214	478898	466923	1696026	454953	439590	2177992	530417	266341	1896321	556445	557525	744918	515141	460403	831195	565618	628956	513182	506807	605409	202312	352224	504256	313433	511574	569567	522421	544959	598604	643488	445827	176386	434996	616537	158989	625772	645706	358448	414163	0	0	0	0	0	0	516366	598235	707394	674172	693895	619298
	4592	0.88	354.20181	Unknown	null	[M+H]+	77140	55314	363939	59006	98359	365481	46291	69646	366013	99993	55011	346394	58388	27374	95804	62456	37178	56541	91353	29108	85854	35334	39704	88390	79435	61418	92048	49038	80026	83283	31392	133737	119876	62689	51271	86081	62240	149346	37065	43149	159163	39750	55651	123644	94835	236183	1280803	72972	45411	1185238	1037225	870699	1671715	2178338	0	0	0	0	0	0	237836	225881	250824	272734	261851	296345
	3365	2.709	291.04626	Unknown	null	[M+H]+	1816827	1895247	1788714	1882683	1816330	1785502	1551060	1887549	1667465	1697223	1234688	1765130	1596096	1521119	1544319	1641516	1802005	1472442	1729682	1707999	1396929	1862765	1669807	1555627	1788856	1660962	1467136	1567084	1021976	1564536	2178724	2144969	1984810	1794462	1810003	1702090	1409566	652132	1692222	1815032	1618756	1679263	1527751	1782609	1626872	1379090	1553121	1956866	1712460	1728942	749480	1181374	1720410	1739520	0	0	0	0	0	0	480267	1280416	1419639	1489503	1539268	1533106
	6046	2.022	435.19821	Unknown	null	[M+H]+	0	59132	2179619	0	50829	1844269	120917	0	1128961	0	0	1575749	0	99473	426997	0	58172	747640	0	115295	124038	0	0	70006	73591	0	221333	0	0	206782	0	0	0	107952	0	126579	0	65122	57540	0	0	0	0	0	0	46966	604826	0	0	508314	0	0	0	0	0	0	0	0	0	0	204018	117390	234144	165734	106554	95213
	3160	2.367	281.94568	Unknown	null	[M+H]+	1221553	1144678	1628600	1342427	1419224	1468362	1184308	1227332	1259597	954874	1168289	1496531	1012325	1319386	2185068	1216950	1304644	1442362	1243227	1094402	1139766	1170358	1090716	1290200	1314816	1276683	1586994	1341445	1286300	1770799	1060816	1831539	1152516	1170270	1338357	1217722	1270510	1345231	1293804	1260251	1482303	1311934	1222674	1577545	1294318	1267531	1540973	1258747	979611	1258825	1982988	2063634	2052066	2165289	0	0	0	0	0	0	1228692	1453428	1547132	1211928	1261234	1418740
	3096	0.706	278.06866	Unknown	null	[M+H]+	318744	371258	1536458	369607	343136	1636681	394640	414944	1465678	324862	443679	1498191	405096	1068953	1661782	463430	1117931	1776766	439799	517039	1843489	361420	581528	1809650	375084	478430	1759463	420132	430577	1538479	727573	832939	483562	874863	1891417	358621	880353	2186142	493860	623854	1941164	427546	540303	1895975	595718	520691	1693196	373988	418861	1688267	0	0	41224	0	0	0	0	0	0	0	886718	807500	700813	689113	695137	833470
	7070	0.471	509.00854	Unknown	null	[M+H]+	0	0	2187266	0	0	1681370	0	0	1368898	0	0	1125389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171948	0	0	123823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1862671	0	0	1938548	680087	583059	684199	1205253	0	0	0	0	0	0	301687	251671	290904	244322	252758	95663
	5400	1.081	398.0639	Unknown	null	[M+H]+	1721069	1892129	1472268	1724056	1745850	1425360	1665393	1742397	1572740	1691843	1909257	1470067	1540816	1669179	1993290	1622698	1715131	2188740	1366652	1669070	1753181	1698332	1750654	1561394	1579841	1670065	1962534	1557914	1875656	1734287	1653255	1499814	1583449	1576280	1990277	1901647	1797118	1964877	1755256	1717521	1813129	1825195	1764591	1746748	1673368	1740377	1386522	1527783	1698468	1771968	0	41567	47460	0	0	0	0	0	0	0	1803333	1799026	1801953	1789955	1613151	1407624
	3403	1.781	293.10046	Unknown	null	[M+H]+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1709834	2188862	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2833	1.817	264.2067	Unknown	null	[M+H]+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359764	0	0	272346	0	0	0	0	0	0	0	0	0	0	0	0	1186158	1509809	2016328	2193030	0	0	0	0	0	0	66586	111159	58716	0	0	113031
	986	0.53	157.0493	Unknown	null	[M+H]+	1517108	1522550	1831611	1251238	1441184	1538753	1429760	1539959	1462046	1278603	1640608	1328833	1172225	1601312	1757649	1746730	1267754	1655482	1266240	1345180	1437245	1386024	1320122	1338184	1300001	1421973	1635941	1454574	1715478	1363550	1510124	2195701	1261970	1240886	1361920	1557749	1810297	1884327	1584351	1487068	1619214	1693772	1497856	1318197	1878336	1683669	1401557	1351632	1521538	1577342	745211	698551	408242	571298	0	0	0	0	0	0	1704898	1697532	1382666	1427886	1280175	1213720
	7912	1.837	587.35443	Unknown	null	[M+H]+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65590	0	0	0	0	0	0	0	0	59744	0	0	2027492	2198560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	3166	1.712	282.11935	Unknown	null	[M+H]+	0	0	0	0	116394	0	39322	94208	0	0	0	0	0	0	0	0	151807	0	0	0	0	0	0	0	68772	0	2198695	0	0	1977374	53110	0	112233	60602	33862	0	0	113905	0	0	0	0	46752	0	0	0	0	172125	0	0	40856	0	159240	0	0	0	0	0	0	0	0	0	0	97382	0	0
	6542	0.469	467.98203	Unknown	null	[M+H]+	0	0	2199898	0	0	1710502	0	0	1003525	0	0	1204190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138075	0	0	101790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1593149	0	0	1762014	526221	541204	669677	1021038	0	0	0	0	0	0	337996	357714	371406	256693	181706	132098
	6334	2.859	453.24506	Unknown	null	[M+H]+	1898471	2105308	350278	1916701	1799194	535091	1744905	2037016	907905	1695150	1826927	760141	2087504	1797543	2201356	1989264	2081479	2040084	1981713	1960012	1938857	2143702	1851836	1903029	1822728	1961988	1993113	1811978	1848976	2133711	1886814	1960333	1826599	1581963	394823	1811764	1756862	209752	1849205	2059245	1731400	1901395	1842202	2029266	2193062	1870928	872035	1884577	1880801	509622	1144085	1091554	1053734	1052821	0	0	0	0	0	0	1621929	1842874	1839110	1730616	1658579	1708650
	3881	0.616	317.09271	Unknown	null	[M+H]+	89658	57308	2186528	127515	56204	2104431	148881	134496	2202190	120988	192636	1733395	200659	293304	631708	89144	280231	682623	121274	61532	630102	105778	188486	683626	171577	176353	571655	114577	124774	516863	301876	173281	109224	177877	513026	138887	251601	603351	142341	199783	594174	93832	198564	713736	173516	261701	1388849	228556	186331	1296219	0	0	0	36624	0	0	0	0	0	0	0	0	34021	23715	0	32176
	3156	2.438	281.14908	Unknown	null	[M+H]+	1247493	1805288	1080300	1923374	1455857	895848	1833290	1745232	534197	1917029	1666399	542472	2015644	1525294	253470	1918646	1567431	1207874	1897090	1529506	613077	1661054	1644892	783862	2084529	1480143	76242	2204092	1921063	0	1963722	2085804	1203498	358992	108504	1553738	313825	0	1487215	1772819	1938793	1697951	1745898	2030711	2063166	1700101	780885	1654105	1803694	670839	94136	330540	636341	558083	0	0	0	0	0	0	900560	1119046	889443	1072686	1066302	775375
	7547	2.838	551.29303	Unknown	null	[M+H]+	1233259	1232626	893270	1334431	1174695	813158	1267808	1391640	762032	1571896	1239057	621641	1255194	1299100	2205453	1209510	1329395	1873311	1583179	1403008	1373087	1132309	1267184	1364184	1258888	1423691	1489794	1341794	1287805	1636517	1414427	1648375	1220386	1396618	1067403	1466521	1621308	1157794	1640078	1263591	1399234	1386267	1433519	1680196	1463006	1249908	372318	1456463	1500638	305662	1388503	1223127	2186302	1931821	0	0	0	0	0	0	1246197	1384349	1292705	1149857	1188329	999216
	2688	1.043	258.07358	Unknown	null	[M+H]+	1244900	1189639	2017720	1191577	1304006	1905981	1149537	1171502	1496337	1191374	1178870	1424571	1019099	999431	1090058	1329766	1116484	947970	1356763	1181244	1091575	1377205	1182474	1251051	1203656	1177884	2208456	1203798	1376911	1877318	1575895	1409764	1249235	1059962	1062917	1433746	1053490	1081476	1248062	1136487	1278066	1209564	1187504	1250341	1213158	1261686	2156971	1068632	1144185	1951257	879676	897310	1126100	1085890	0	0	0	0	0	0	449962	403767	500484	416118	363871	406811
	3148	0.51	281.02182	Unknown	null	[M+H]+	2209194	1940286	1510989	2082323	2030686	1161032	1892790	1872336	1112165	1959934	1900011	1250144	1563023	1977844	1751558	2202163	1737479	2000930	1532084	2083804	1902680	1634539	1430462	1588825	1630252	1802658	2028285	1960391	1889689	1620845	1217207	1413303	1636713	2001006	1637488	1947379	2020629	1659625	1975236	2118740	1562698	2007359	1980384	1337266	2065248	1900774	1278906	1829934	2198752	1401160	0	0	1247729	1535697	0	0	0	0	0	0	2146554	1874017	1846811	1656661	1648842	1424688
	8300	2.936	631.27515	Unknown	null	[M+H]+	1794399	1691053	2217404	1840500	1794752	2188318	1403004	1652411	1905709	1556729	1659453	2056136	1320013	1468612	1330040	1628034	1518350	1368447	1573061	1593863	1204626	1585884	1595200	1276295	1534442	1688762	1841476	1557580	1536296	1843724	1488824	1580464	1467920	1622365	1581475	1484383	1766716	1814378	1626866	1591818	1614143	1538556	1256207	1488560	1392266	1361867	1743308	1487501	1465859	1906767	46512	42418	0	0	0	0	0	0	0	0	1461856	1488455	1376950	1490463	1670909	1502514
	6275	2.506	449.2157	Unknown	null	[M+H]+	327918	269171	355859	232044	357816	348250	287217	197151	645638	288847	211658	571062	373171	271291	388437	364207	353193	540324	318693	297533	445918	369226	299306	414467	293419	205322	297607	324191	413328	403782	184875	202840	375660	354551	0	250457	337812	41944	372328	309240	255062	314345	206392	252269	162985	178784	263411	246493	323830	137826	1068400	998013	1593149	2220579	0	0	0	0	0	0	350357	292842	396508	361373	380283	242890
	7893	2.14	585.43237	Unknown	null	[M+H]+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246901	400072	2173214	2220788	0	0	0	0	0	0	1363456	1454775	1382414	1335958	1379720	1394277
	6361	2.239	455.26074	Unknown	null	[M+H]+	1609147	1188833	1631479	1451860	1486947	1209407	1509236	1142860	1424545	1411319	1165444	1435554	1334655	1347814	398566	1375742	1338380	424584	1256819	1370846	959555	1328477	1272552	1338662	1464972	1203618	44399	1471114	1320288	42868	1549028	1789337	1222164	1297459	1732229	1166255	1413614	1609275	1206604	1405560	1742256	1128742	1441815	1657295	1309770	1513090	2223904	1365388	1386308	1769447	0	0	0	0	0	0	0	0	0	0	1068176	1074262	1066119	961917	1103986	1419545
	7778	2.249	573.30194	Unknown	null	[M+H]+	1089782	929876	0	1023690	947950	0	896980	820721	0	1084274	925839	0	869103	656039	0	1035046	680351	0	981507	720100	0	949256	606723	0	938849	875662	489317	959362	979713	364517	1713281	2224908	1063546	707990	0	969134	772261	0	1046041	920956	0	1016808	909204	0	917691	910312	112161	1008316	925889	122888	0	0	0	0	0	0	0	0	0	0	600387	670194	581888	637131	695161	598210
	4342	0.617	341.02475	Unknown	null	[M+H]+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32861	0	0	0	0	0	0	0	0	0	0	307432	0	1873166	2226846	0	0	0	0	0	0	1707834	1612072	1786943	1599606	1196652	1061218
	6364	1.967	455.32205	Unknown	null	[M+H]+	1498419	1289028	0	1237620	1310255	0	1280474	1413848	400690	1221628	1240014	365052	1373620	1272937	2229901	1393456	1196140	2180464	1287861	1205866	1047781	1192039	1372236	1183712	1284254	1194842	1319286	1315907	1388684	1268439	1343958	1286068	1170643	1095879	215310	1336558	1156450	210574	1366550	1507321	1309766	1222758	1385328	1355882	1319718	1117050	115213	1345546	1222052	0	82058	0	252134	319008	0	0	0	0	0	0	1052759	1074725	1338221	1086381	1055626	1108704
